latent_cpu_df_0,latent_cpu_df_1,latent_cpu_df_2,latent_cpu_df_3,latent_cpu_df_4,latent_cpu_df_5,latent_cpu_df_6,latent_cpu_df_7,latent_cpu_df_8,latent_cpu_df_9,latent_cpu_df_10,latent_cpu_df_11,latent_cpu_df_12,latent_cpu_df_13,latent_cpu_df_14,latent_cpu_df_15,latent_cpu_df_16,latent_cpu_df_17,latent_cpu_df_18,latent_cpu_df_19,latent_cpu_df_20,latent_cpu_df_21,latent_cpu_df_22,latent_cpu_df_23,latent_cpu_df_24,latent_cpu_df_25,latent_cpu_df_26,latent_cpu_df_27,latent_cpu_df_28,latent_cpu_df_29,latent_cpu_df_30,latent_cpu_df_31,latent_cpu_df_32,latent_cpu_df_33,latent_cpu_df_34,latent_cpu_df_35,latent_cpu_df_36,latent_cpu_df_37,latent_cpu_df_38,latent_cpu_df_39,latent_cpu_df_40,latent_cpu_df_41,latent_cpu_df_42,latent_cpu_df_43,latent_cpu_df_44,latent_cpu_df_45,latent_cpu_df_46,latent_cpu_df_47,latent_cpu_df_48,latent_cpu_df_49,latent_cpu_df_50,latent_cpu_df_51,latent_cpu_df_52,latent_cpu_df_53,latent_cpu_df_54,latent_cpu_df_55,latent_cpu_df_56,latent_cpu_df_57,latent_cpu_df_58,latent_cpu_df_59,latent_cpu_df_60,latent_cpu_df_61,latent_cpu_df_62,latent_cpu_df_63
0.27578956,0.23259777,0.4201034,0.7125635,0.41012907,1.1009719,0.27178994,0.0009685233,0.72313136,0.42064178,0.0,0.68814963,0.0,0.32645607,0.6862685,0.84090406,0.03470452,0.10660352,0.39049524,0.14202076,0.6485463,0.9333518,0.0,0.45213437,0.71623015,0.38336033,0.58656985,0.9336441,0.5351704,0.5040678,0.7008912,0.35961285,0.9762727,0.3076583,0.9913456,0.2536036,0.105322525,0.0,0.89535785,0.3030026,0.35932302,0.0346012,0.37024504,0.74401593,0.61401236,0.84067464,0.24341324,0.29749647,0.11940083,0.3084403,0.54446095,0.0,0.63153523,0.6073568,1.4836957,0.0,0.8331069,0.2369174,0.8596636,0.0,0.0,0.25561318,0.3782401,0.24730611
0.27090067,0.62840956,0.091697395,0.6602794,0.18086451,0.41049564,0.44675088,0.0,0.6582297,1.004044,0.0,0.9208987,0.0,0.47186762,0.8448636,0.31968272,0.15965411,0.0085642375,0.25953934,0.20073059,0.664637,1.1422342,0.0,0.5110097,0.7051312,0.8941864,0.1875468,0.64188296,0.2502889,0.8870253,0.29468268,0.6596269,1.5765432,0.7529678,1.3996794,0.40784153,0.3573758,0.0,0.8872824,0.45550537,0.082001336,0.0,0.08807643,0.6342988,1.1338031,0.51718545,0.3680422,0.22163242,0.16654292,0.40189597,0.7446648,0.2604336,0.616642,0.9503138,0.9515785,0.0,0.45030797,0.3860291,1.0223356,0.050144896,0.0,0.41472045,0.18248777,1.0493535
0.35156512,0.5780527,0.36583254,0.91186166,0.11507887,0.84597903,0.5451239,0.0,0.76875156,0.9316558,0.0,0.9415331,0.0,0.33045554,0.9083818,0.37448698,0.26802495,0.09855586,0.34513068,0.31835827,0.56478125,1.0601494,0.0,0.50174654,0.7183852,0.54479253,0.27817857,0.37975335,0.541634,0.51774746,0.3051057,0.30546638,1.5849489,0.6761695,1.5871365,0.44616148,0.42789465,0.0,1.2739855,0.4497845,0.30800864,0.010581413,0.1636971,0.62018996,0.89323133,0.37452543,0.42192948,0.32615212,0.1142028,0.5099899,0.7376874,0.34198973,0.75269777,0.7881328,1.1156783,0.0,0.75312835,0.41157958,1.0675273,0.0,0.0,0.2606877,0.3693029,0.9179983
0.23264445,0.285755,0.18483576,0.4533768,0.43872043,0.6453976,0.09142586,0.0,0.751206,0.56715566,0.0,0.7427025,0.030404083,0.5194293,0.61760074,0.7362203,0.0,0.07611436,0.38565484,0.11181907,0.8315486,0.96886295,0.0,0.41321743,0.70118445,0.66266537,0.44644672,1.15419,0.21663432,0.71465725,0.49854082,0.74931455,1.040906,0.3885048,0.7764453,0.19832596,0.0643298,0.0,0.50331545,0.43851465,0.098966375,0.0,0.27692777,0.8804313,0.85812837,0.9278099,0.16623202,0.26939362,0.19168487,0.28846857,0.67407644,0.0,0.4527967,0.67565095,1.3650404,0.0,0.50467205,0.26523942,0.9341984,0.09469667,0.0,0.49291268,0.27754164,0.49851754
0.29872474,0.2555864,0.42826492,0.6994672,0.34685773,1.0885086,0.22647122,0.0,0.84372205,0.5046991,0.0,0.7529063,0.0,0.37931103,0.6933436,0.7773693,0.0,0.1509345,0.43691516,0.22530359,0.7339465,0.9043081,0.0,0.38653958,0.7245912,0.32175386,0.51578325,0.8903882,0.49811792,0.36237466,0.531126,0.42330843,1.0344174,0.3019876,0.9457068,0.21604423,0.14569917,0.0,0.8913934,0.42232522,0.33186403,0.009512968,0.3543346,0.84296775,0.6110743,0.7721449,0.18957035,0.3606426,0.14032009,0.3792288,0.6617415,0.0,0.5895806,0.53457403,1.5509698,0.0,0.7957431,0.2717806,0.97925556,0.040342547,0.0,0.33823535,0.42969,0.3506185
0.46659636,0.35183254,0.49279132,0.95201576,0.14986596,0.8308249,0.54140514,0.0,1.0210464,0.92176086,0.0,1.048775,0.030824315,0.23443797,0.892506,0.46704462,0.42187732,0.061609108,0.46064314,0.5387482,0.6861303,1.030396,0.0,0.6611682,0.6794105,0.4095609,0.41574758,0.40926182,0.59906703,0.4998564,0.2851496,0.45668393,1.5100542,0.7506699,1.632062,0.63210595,0.5027406,0.0,1.3538402,0.5543687,0.3637476,0.11664034,0.033261105,0.71010566,0.8827116,0.5561108,0.61011827,0.5435581,0.0,0.5936972,0.6758992,0.52521837,0.76409525,0.6580796,0.94991565,0.0,0.61926085,0.56550777,1.1705978,0.0,0.0,0.50422496,0.41149306,0.97584337
0.058265284,0.17341083,0.3589696,0.60898376,0.49808386,0.94975305,0.39489275,0.04405561,0.8847112,0.24405098,0.21538931,0.97406435,0.04337353,0.1479977,0.8353975,0.4368223,0.042467747,0.0,0.53882414,0.40312782,1.0388446,0.5626774,0.0,0.4203385,0.3160882,0.0,0.66296804,0.98425287,0.46387094,0.24673933,0.054521553,0.36063823,1.1799707,0.3224777,0.7680876,0.4630532,0.14505574,0.0,0.7180779,0.54173344,0.26583296,0.07771193,0.42457408,0.943166,0.17368476,0.3782555,0.29319295,0.17494455,0.19459724,0.23574778,1.1276345,0.0,0.9035172,0.48717162,1.1927179,0.0,0.66893816,0.4997308,1.4571731,0.04576301,0.0,0.22394857,0.69276106,0.4322378
0.82842267,0.4468166,0.3438333,0.5167873,0.1024102,0.3305416,0.59214485,0.0,0.117572464,0.010680657,0.080503166,0.0,0.0,0.06480215,0.36565095,0.47323462,0.19679111,0.28452852,0.07060054,0.2992538,0.0,0.73617864,0.1935015,0.0,0.0,1.1203983,0.29747993,0.6457584,0.41365665,0.2631176,0.6455788,0.5293707,0.0,0.22384012,0.0,0.11947028,0.48532602,0.0,0.3270604,0.09990309,0.11231841,0.83482546,0.730507,1.0282712,0.4105485,0.5422746,0.3525371,0.17375362,0.063628115,0.0,0.0,0.05996132,0.44266844,1.1176902,0.9438226,0.0,0.5614476,0.0,0.0,0.486953,0.29738662,0.0,0.79456204,0.08574594
0.79053897,0.35906345,0.0863812,0.5738357,0.2691402,0.22010207,0.29845765,0.0,0.41616413,0.061678704,0.0,0.0,0.0,0.2565695,0.11640958,0.4891655,0.46733704,0.32791695,0.004751249,0.041641556,0.45971328,0.6502056,0.051374815,0.0,0.057305556,1.283827,0.53220195,0.40554255,0.21742785,0.45812696,0.5769258,0.8022507,0.110698625,0.11497312,0.01924482,0.22570522,0.42870203,0.0,0.15004608,0.0,0.08586873,0.6650193,0.8472707,1.0869197,0.6376194,0.71657354,0.16116345,0.0,0.08557031,0.0,0.0,0.054402858,0.37263042,1.0733414,0.8381376,0.0,0.4730867,0.0,0.0,0.5744513,0.31361398,0.0,0.3516459,0.14514449
0.78674114,0.35029015,0.2041654,0.51271033,0.117667794,0.5023934,0.14487648,0.2108149,0.49569258,0.014579441,0.05739692,0.0,0.0,0.030420363,0.09450791,0.8258751,0.3718739,0.24991418,0.0,0.22963369,0.12844747,0.66567093,0.033637367,0.0,0.06960297,1.2130361,0.33794636,0.12131284,0.015266344,0.58147174,0.54664415,0.3750051,0.0,0.058846302,0.1805762,0.028336864,0.8235487,0.0,0.27972287,0.052873354,0.28382403,0.6551091,0.7122344,1.2460469,0.31190985,0.4160849,0.14691654,0.0,0.05334785,0.055925835,0.0,0.02703403,0.38468355,1.068519,0.9540065,0.0,0.55824846,0.0,0.0,0.86580056,0.20283553,0.0,0.71804255,0.13816008
0.83137625,0.36383754,0.2766629,0.8104203,0.13214204,0.6764153,0.49697733,0.0,0.47751486,0.016412433,0.0,0.0,0.0,0.11869059,0.21331151,0.5066795,0.48941395,0.3764775,0.0,0.14795494,0.3660121,0.6159924,0.031887524,0.0,0.09828499,0.957597,0.56467974,0.13884653,0.48184264,0.13526061,0.6478705,0.52497566,0.07843068,0.011633903,0.1570124,0.20776518,0.52885205,0.0,0.540504,0.0,0.33069253,0.66937727,0.927769,1.0090331,0.37934566,0.53839886,0.13162617,0.02836804,0.035893634,0.003256279,0.0,0.1317483,0.5106746,0.96879256,1.0618509,0.0,0.74382156,0.0,0.0,0.58300054,0.3590263,0.0,0.44379142,0.0
0.77873945,0.34816602,0.30673823,0.7091477,0.099650756,0.31219202,0.6120807,0.0,0.255319,0.15067597,0.29385316,0.026385635,0.0,0.17873996,0.49941057,0.5762913,0.2561274,0.2595577,0.0,0.2730068,0.09709683,0.73882353,0.12525623,0.0,0.21105483,1.15764,0.22239386,0.86158144,0.42739272,0.59938794,0.833135,0.5749026,0.00014270842,0.11936586,0.0,0.05691145,0.1449897,0.0,0.23245043,0.0,0.73067814,0.6271099,0.66060585,0.7509718,0.34888795,0.6396942,0.2677936,0.19729844,0.14055707,0.19578028,0.0,0.0,0.42449632,0.97737575,0.96333456,0.0,0.21416695,0.0,0.1765924,0.22835669,0.32085934,0.0,1.0227766,0.04753486
0.74046266,0.26095718,0.048458293,0.7660481,0.26567775,0.20195809,0.3193822,0.0,0.55342525,0.20194177,0.1900658,0.13817132,0.0,0.37054223,0.2504987,0.59185404,0.52582145,0.30253708,0.0,0.015282877,0.57076246,0.6533231,0.0,0.0,0.29436922,1.3212974,0.45654178,0.62132055,0.23089804,0.7948555,0.76507956,0.8485416,0.15922792,0.010236844,0.053284056,0.16259094,0.08865824,0.0,0.05547315,0.0,0.70441425,0.45684147,0.77741766,0.8089907,0.5757841,0.8136425,0.07559638,0.0,0.16252553,0.18208335,0.0,0.0,0.35447794,0.9335958,0.8582381,0.0,0.1254893,0.0,0.18320967,0.3168348,0.33783868,0.014739506,0.57892597,0.10648743
0.7775754,0.27088693,0.23089828,1.0012301,0.122020006,0.6602193,0.5272673,0.0,0.61017764,0.15921187,0.21395051,0.12765762,0.0,0.2329937,0.35052264,0.60588074,0.53982836,0.34722316,0.0,0.12053815,0.47763687,0.62358665,0.0,0.0,0.3379414,0.99723375,0.4835812,0.3541975,0.4927944,0.4763294,0.841684,0.57845664,0.123156294,0.0,0.18640482,0.13938968,0.1915793,0.0,0.4462822,0.0,0.9509977,0.45682144,0.8583721,0.72513974,0.3158549,0.63214666,0.038257465,0.048165996,0.11309796,0.23841491,0.0,0.0,0.4927081,0.83443654,1.0875262,0.0,0.39322364,0.0,0.2279995,0.33466515,0.3903744,0.0,0.6622183,0.0
0.7381394,0.25014263,0.16934717,0.70547795,0.11684197,0.48347825,0.16209307,0.22250715,0.63477427,0.15383832,0.26914778,0.20632747,0.0,0.14426225,0.22736104,0.92994434,0.43355328,0.22606835,0.0,0.2036939,0.2392688,0.66701597,0.0,0.0,0.3056401,1.2496489,0.26443928,0.3372599,0.029733643,0.9164819,0.7325571,0.4184493,0.04534115,0.0,0.21645519,0.0,0.4824078,0.0,0.18501094,0.0,0.90167284,0.44866467,0.64220077,0.97047925,0.25072992,0.5144688,0.06443825,0.0089003965,0.13020448,0.29726377,0.0,0.0,0.36645746,0.92663956,0.97189975,0.0,0.211839,0.022593731,0.17021938,0.6045095,0.22423998,0.0,0.94882774,0.10117567
0.8708138,0.3762679,0.3086869,0.41290477,0.0,0.3712222,0.5524474,0.0,0.21300516,0.14527704,0.0,0.0,0.0,0.12428371,0.31053782,0.50120974,0.22178558,0.32376814,0.059971303,0.32946736,0.0,0.7403902,0.20001028,0.0,0.030183304,1.055215,0.324507,0.75988096,0.5039662,0.18930374,0.51116097,0.6472912,0.078561336,0.2550804,0.0,0.26772603,0.46221247,0.0,0.22132108,0.10921094,0.20645073,0.8232452,0.6390811,1.0606296,0.43147284,0.58598053,0.40412673,0.17329164,0.20190305,0.0,0.0,0.11759544,0.42432243,0.8664788,1.084187,0.0,0.47989017,0.0,0.0,0.45750785,0.22096506,0.0,0.85878664,0.11464598
0.8325337,0.2890636,0.050400153,0.46980384,0.15814683,0.26099,0.25975704,0.0,0.51110744,0.19654505,0.0,0.0030434243,0.0,0.31608623,0.06162872,0.51676947,0.49147257,0.3667442,0.0,0.07174248,0.45012152,0.6548937,0.057487406,0.0,0.11349997,1.2188742,0.55865014,0.51961964,0.3074693,0.38477507,0.44311047,0.9209364,0.23764323,0.14594924,0.06786675,0.37340096,0.40588343,0.0,0.044344105,0.0,0.18018836,0.65297306,0.75589335,1.1186433,0.6583675,0.75992596,0.2119227,0.0,0.22387174,0.0,0.0,0.11199506,0.3543042,0.8227037,0.97909546,0.0,0.3912099,0.0,0.0,0.54599404,0.23795062,0.04471203,0.4149282,0.17359486
0.60070276,0.13870984,0.90641415,0.5968334,0.50720024,0.44688088,0.39858907,0.0,0.44799355,0.4610064,0.03560078,0.0,0.0,0.471483,0.12065075,0.9488867,0.31442893,0.04764184,0.0,0.016517125,0.2393332,0.85585386,0.05728262,0.0,0.4657554,0.8491304,0.55154616,0.50183165,0.77027655,0.15082183,0.3692269,0.3380827,0.0,0.0,0.69212896,0.39087218,0.6758167,0.0,0.6809608,0.0,0.13976952,0.68354565,0.3854167,0.9014298,0.3856991,0.53433305,0.051294662,0.0,0.0,0.0,0.06307014,0.09332853,0.22573444,0.62748456,1.4385102,0.0,0.8740723,0.0014482532,0.20998181,0.37209058,0.49343592,0.22565392,0.059029505,0.0
0.60233736,0.21533762,0.98324484,0.30492815,0.48567227,0.098607495,0.48221937,0.0,0.093715794,0.4521501,0.114807636,0.0,0.0,0.4171875,0.26914424,0.91973776,0.03174746,0.0,0.0,0.16911948,0.0,0.97052515,0.22348204,0.0,0.3385412,1.009263,0.2910459,1.0092696,0.70519304,0.27333206,0.3599629,0.33362034,0.0,0.09204265,0.45168918,0.3090586,0.62887704,0.0,0.46708462,0.15545936,0.0,0.85438716,0.18759283,0.92801535,0.4189412,0.54230016,0.28181636,0.12190029,0.0,0.0,0.015138052,0.022026632,0.15749922,0.76974285,1.3136141,0.0,0.69539475,0.034959503,0.15857907,0.26460963,0.42302093,0.32783884,0.42070636,0.057129897
0.5576657,0.122950315,0.8372814,0.29972517,0.4955834,0.2720232,0.0424698,0.17705531,0.46814424,0.45808518,0.09612304,0.0,0.0,0.383071,0.0005076006,1.2695785,0.20035148,0.0,0.0,0.09864987,0.0015216172,0.90361154,0.06062957,0.0,0.4359609,1.10364,0.3271462,0.48448116,0.3047809,0.5951707,0.26557216,0.18502706,0.0,0.0,0.7176866,0.21370132,0.9693244,0.0,0.42002898,0.10628331,0.092145994,0.671156,0.16968642,1.1410027,0.31897354,0.4134441,0.069932476,0.0,0.0,0.052893106,0.09101478,0.0,0.099663615,0.72489846,1.3282738,0.0,0.6897867,0.106693216,0.15216847,0.65090835,0.33418873,0.3181991,0.3370793,0.10615211
0.5704138,0.114324585,1.0215535,0.4939608,0.57215595,0.13417211,0.2928098,0.0,0.22368687,0.56591403,0.0,0.0,0.0,0.758484,0.0,0.9772177,0.15041013,0.0,0.0,0.15387219,0.0,0.8638535,0.0729171,0.0,0.32619512,0.83242595,0.29196662,0.82930505,0.51932734,0.56727093,0.45713437,0.47237724,0.0,0.0,0.5625339,0.5193098,0.88534784,0.0,0.40149677,0.0,0.18337768,0.5899142,0.4612342,0.97874486,0.27797103,0.4252534,0.0138638355,0.08654976,0.13100946,0.034377906,0.33160308,0.0,0.3286369,0.6962023,1.1568311,0.0,0.8336247,0.0,0.05611839,0.3445744,0.49601948,0.24526581,0.0,0.12939632
0.5654955,0.12614244,0.7279861,0.3623688,0.65426505,0.0,0.18591261,0.0,0.39359367,0.5024387,0.008898377,0.0,0.0,0.60886246,0.019029647,0.936644,0.30455062,0.004937973,0.0,0.0,0.33216435,0.88329995,0.0823965,0.0,0.42085668,1.1720858,0.52728903,0.7691732,0.50966865,0.46712744,0.28972685,0.60448915,0.020289272,0.0,0.5613856,0.41676515,0.571478,0.0,0.28997207,0.0,0.0,0.68580556,0.30422896,0.98833203,0.6464751,0.7175281,0.0926249,0.0,0.0,0.0,0.08674622,0.016578313,0.08740918,0.7238865,1.2063699,0.0,0.6078731,0.03514748,0.16520958,0.34951195,0.4372559,0.38169575,0.0,0.11771024
0.6665528,0.20730588,0.92657226,0.510272,0.69898736,0.15146652,0.5329747,0.0,0.13265711,0.51743263,0.29199758,0.022649057,0.0,0.5593366,0.38939285,1.0402013,0.12781653,0.0,0.0,0.22594753,0.011790663,1.0655396,0.12077498,0.0,0.6306502,1.0284092,0.095493004,1.2082837,0.5968265,0.52410316,0.5343608,0.4523782,0.006210372,0.14996618,0.5469064,0.19179304,0.22978406,0.0,0.5482843,0.19015574,0.46195227,0.83437663,0.24103962,0.62110656,0.48039436,0.67112994,0.24869177,0.17985784,0.0,0.41820383,0.003945641,0.0,0.073465064,0.81498826,1.4254675,0.0,0.28493547,0.04624317,0.52016866,0.2493437,0.40792078,0.16487992,0.7764644,0.0
0.66495717,0.13062415,0.8498237,0.802192,0.7205851,0.49971956,0.44924635,0.0,0.48698297,0.5262624,0.21273303,0.12361243,0.0,0.6136286,0.24086669,1.0693866,0.41058248,0.024064478,0.0,0.07335626,0.3923974,0.9508216,0.0,0.0,0.75783724,0.86825395,0.35605025,0.7008502,0.66193634,0.4015475,0.5435655,0.4567653,0.12878327,0.0,0.7873949,0.27366167,0.27669472,0.0,0.7621567,0.0,0.6824757,0.66358095,0.4388587,0.5945835,0.44716954,0.6631976,0.018251725,0.030332744,0.0,0.46032557,0.051892057,0.037599005,0.14169836,0.6726736,1.5503049,0.0,0.4636445,0.012782747,0.5715717,0.35672748,0.47826117,0.06269674,0.41488022,0.0
0.62820315,0.120197795,0.6681391,0.5671449,0.86488426,0.04127066,0.2404592,0.0,0.4306735,0.568748,0.18831784,0.13438264,0.0,0.7511453,0.14054209,1.0556959,0.39735287,0.0,0.0,0.0,0.48546755,0.9801268,0.0,0.002034068,0.71401536,1.1921089,0.32953462,0.96801436,0.40028256,0.7196555,0.46641594,0.72615767,0.16522123,0.040788654,0.6547217,0.29736975,0.17350677,0.0,0.37131387,0.0,0.43572277,0.6640227,0.3578604,0.67900896,0.7072581,0.8450134,0.05634207,0.0,0.0018246155,0.4044204,0.074999966,0.0,0.003450323,0.77131367,1.3204799,0.0,0.19619918,0.044465937,0.52678525,0.33800316,0.42503938,0.21867019,0.3324406,0.028475262
0.6343719,0.10664909,0.9643392,0.6992078,0.78501093,0.18716575,0.3442123,0.0,0.26231048,0.6313718,0.110875994,0.16729257,0.0,0.9006559,0.0,1.0974402,0.24592158,0.0,0.0,0.21062717,0.0,0.95917743,0.0,0.080553375,0.6184833,0.8517219,0.09603792,1.0282897,0.41078675,0.8183419,0.6319234,0.59163195,0.024954312,0.0,0.65743005,0.40168068,0.48644632,0.0,0.4827207,0.0028623976,0.7262239,0.5696011,0.5147125,0.67142403,0.3393098,0.55385363,0.0,0.14427312,0.16194755,0.49602708,0.32031614,0.0,0.24461558,0.7418201,1.2690697,0.0,0.42295814,0.0,0.4177056,0.32994977,0.48141155,0.08229554,0.28617334,0.04157973
0.62643033,0.10862128,0.79018694,0.5067822,0.7170328,0.3225029,0.08178595,0.18481183,0.5127021,0.5202697,0.26658586,0.2029325,0.0,0.5248165,0.11694299,1.3943015,0.30627742,0.0,0.0,0.15677029,0.1538888,0.99315804,0.0,0.053391084,0.724903,1.1201402,0.1382359,0.6840169,0.19949038,0.8406405,0.43305704,0.29500276,0.05189663,0.0,0.81857955,0.10286197,0.56684685,0.0,0.5007998,0.14424512,0.6327213,0.6564929,0.22257607,0.8413789,0.38244867,0.5463305,0.04633696,0.0,0.0,0.5202551,0.081493534,0.0,0.015402351,0.7635609,1.4333177,0.0,0.28299233,0.12390644,0.5138,0.62430614,0.31038788,0.15544127,0.7036509,0.023787938
0.8346464,0.09584632,0.13661337,0.3898083,0.08540854,0.33124775,0.32305098,0.12900048,0.670496,0.0,0.0,0.19607943,0.0,0.18510497,0.111105666,0.33886883,0.16350698,0.22262508,0.10779306,0.42984784,0.2862465,0.62112105,0.15988843,0.04942354,0.0,0.83725715,0.32618874,0.438968,0.36637664,0.10617466,0.2878829,0.8210267,0.23122379,0.055401437,0.005752191,0.43122151,0.54937387,0.0,0.19280401,0.0047969595,0.27339473,0.673826,0.6981975,1.3642925,0.15841436,0.4369167,0.2863436,0.07491769,0.13884397,0.0,0.19286095,0.0,0.5012374,0.6524856,1.0194893,0.0,0.39871997,0.15029056,0.08917543,0.7397866,0.25578183,0.0,0.52214986,0.16405767
0.78304803,0.23236349,0.2794571,0.27249092,0.012295365,0.27023807,0.5214325,0.057444282,0.44183636,0.027352154,0.0,0.082519226,0.0,0.10543276,0.339217,0.316066,0.09987644,0.27418166,0.18669656,0.50367117,0.09946445,0.6801771,0.2507756,0.0,0.0,0.9403105,0.25499743,0.72455263,0.6023455,0.02547723,0.22828813,0.86487746,0.25892562,0.15954238,0.0,0.42807674,0.4300609,0.0,0.16782117,0.16542259,0.19417135,0.82457393,0.601984,1.372328,0.22306545,0.43438083,0.521773,0.28369492,0.18825841,0.0,0.122523375,0.0,0.57818943,0.77595115,1.1632475,0.0,0.4174121,0.11199067,0.1405473,0.5506114,0.28504705,0.0,0.8831393,0.2280007
0.7383764,0.1399762,0.13349366,0.26728797,0.0222065,0.44365376,0.081682935,0.35891956,0.8162648,0.03328719,0.0,0.25954908,0.0,0.07131624,0.07058037,0.6659068,0.26848048,0.23645678,0.096040934,0.43320158,0.24226558,0.6132635,0.08792314,0.039806753,0.0,1.0346874,0.29109776,0.19976425,0.20193332,0.34731585,0.1338974,0.7162842,0.29996598,0.0,0.14774066,0.33271945,0.7705082,0.0,0.12076555,0.11624652,0.3670897,0.6413428,0.5840776,1.5853155,0.12309778,0.30552477,0.30988902,0.09159203,0.17817812,0.0,0.19840011,0.0,0.52035385,0.73110676,1.177907,0.0,0.41180402,0.18372439,0.13413669,0.9369101,0.1962148,0.0,0.79951227,0.27702293
0.7450889,0.14471474,0.021846317,0.3295109,0.17889062,0.15983795,0.22793485,0.104773276,0.7403349,0.07840155,0.0,0.19453217,0.0,0.2972068,0.09003885,0.33192626,0.37025905,0.31749165,0.1206698,0.24603754,0.57308096,0.59429467,0.10857358,0.0,0.0,1.103783,0.48960936,0.48432815,0.4060657,0.22057444,0.15974972,1.137903,0.41833535,0.050625138,0.0,0.5342052,0.373493,0.0,0.0,0.0,0.1677573,0.65467906,0.7187569,1.4308559,0.4501028,0.60861254,0.33024138,0.069961354,0.21020563,0.0,0.19372115,0.0,0.5081552,0.7317114,1.0576754,0.0,0.32899046,0.11072252,0.1471675,0.63829756,0.3014186,0.0,0.44004396,0.28731376
0.7515533,0.1307567,0.31866896,0.4616851,0.09954598,0.30557835,0.3309444,0.013799243,0.572337,0.14082399,0.0,0.2276536,0.0,0.44669122,0.0,0.3739475,0.21946847,0.27911466,0.005672808,0.48854578,0.011048116,0.57298994,0.100639336,0.07322066,0.0,0.763224,0.2565444,0.5446373,0.41676986,0.31891623,0.32480776,1.0028064,0.2783704,0.0,0.0,0.6389339,0.68621254,0.0,0.10219289,0.0,0.45811874,0.56060517,0.87557286,1.4237444,0.08228591,0.31771654,0.25471887,0.24873468,0.3703088,0.0,0.43914598,0.0,0.7493057,0.70179,1.0058224,0.0,0.5559876,0.053413257,0.038090587,0.6295073,0.3572252,0.0,0.39447957,0.30075368
0.77141494,0.25058934,0.14824636,0.5542449,0.033165693,0.25643748,0.5201867,0.037833564,0.46743435,0.12273875,0.18957518,0.31737334,0.0,0.22813395,0.48316854,0.48096302,0.14250898,0.21980959,0.19908787,0.59497374,0.14731771,0.63040435,0.30442753,0.13556892,0.18392812,0.87407446,0.18806899,0.98610353,0.59728825,0.3405221,0.4747527,0.89150244,0.3084204,0.18960926,0.0,0.26811266,0.15933493,0.0,0.23334281,0.13843437,0.6255923,0.6902713,0.62857133,1.0671368,0.19878404,0.5802038,0.38010558,0.29128718,0.2636871,0.1772794,0.11355649,0.0,0.57114464,0.76897633,1.2570925,0.0,0.0871839,0.1368486,0.33141494,0.35455,0.3479422,0.0,1.1569042,0.16002032
0.7334897,0.1628938,0.0,0.6112776,0.19982134,0.14601965,0.22660409,0.085186325,0.76597464,0.17376512,0.085267924,0.42941046,0.054225545,0.41990495,0.23396204,0.49685496,0.4129648,0.26315475,0.13314065,0.33734974,0.62092906,0.5444814,0.16225931,0.14184032,0.26699775,1.0375273,0.42273027,0.7458829,0.40103126,0.53558,0.40616292,1.1644627,0.46786463,0.08071452,0.06867663,0.37428883,0.1027419,0.0,0.056332394,0.0,0.5991622,0.5204162,0.7453401,1.1257186,0.42583638,0.7544656,0.1886448,0.07758438,0.28563207,0.16400036,0.18476668,0.0,0.50110865,0.7246877,1.1514697,0.0,0.0,0.13562448,0.33803546,0.44215196,0.3642491,0.0,0.7138892,0.2193717
0.72739315,0.15730241,0.0036512166,0.5492866,0.044238836,0.42951328,0.07880296,0.3397662,0.8426652,0.12823123,0.16992955,0.494868,0.05351049,0.19395977,0.21398713,0.8314123,0.31252113,0.18276078,0.109962076,0.52468884,0.29001844,0.5627096,0.14222458,0.18803449,0.28089535,0.96807337,0.22511825,0.46138966,0.19731547,0.66160345,0.37937436,0.7416546,0.35012445,0.023055866,0.22714014,0.1736734,0.49929875,0.0,0.18622592,0.08972481,0.7982036,0.5078041,0.61058533,1.2811648,0.09910521,0.45192719,0.16958296,0.09977565,0.25356334,0.27469614,0.18967196,0.0,0.5132766,0.7231916,1.2707791,0.0,0.08209939,0.20942938,0.32501036,0.7392292,0.25786698,0.0,1.074822,0.20977977
0.7399138,0.14899155,0.18744451,0.7434366,0.12040465,0.29178116,0.32971495,0.0,0.597927,0.236215,0.00744839,0.46250308,0.086441875,0.569393,0.08097576,0.5388384,0.26208693,0.22473586,0.018048827,0.5798465,0.058902383,0.52322507,0.15428478,0.22066459,0.17128797,0.6969918,0.1896065,0.8061875,0.41170812,0.6339687,0.5712822,1.0294439,0.32785857,0.012395866,0.07170362,0.47896057,0.4154914,0.0,0.16771513,0.0,0.8895427,0.42629492,0.90216094,1.1185427,0.058001593,0.46353364,0.11303786,0.25632104,0.44573793,0.2559106,0.43017668,0.0,0.74226123,0.6948246,1.0996771,0.0,0.22575419,0.0782627,0.22895817,0.4334621,0.4201328,0.0,0.66822904,0.23276591
