latent_gpu_df_0,latent_gpu_df_1,latent_gpu_df_2,latent_gpu_df_3,latent_gpu_df_4,latent_gpu_df_5,latent_gpu_df_6,latent_gpu_df_7,latent_gpu_df_8,latent_gpu_df_9,latent_gpu_df_10,latent_gpu_df_11,latent_gpu_df_12,latent_gpu_df_13,latent_gpu_df_14,latent_gpu_df_15,latent_gpu_df_16,latent_gpu_df_17,latent_gpu_df_18,latent_gpu_df_19,latent_gpu_df_20,latent_gpu_df_21,latent_gpu_df_22,latent_gpu_df_23,latent_gpu_df_24,latent_gpu_df_25,latent_gpu_df_26,latent_gpu_df_27,latent_gpu_df_28,latent_gpu_df_29,latent_gpu_df_30,latent_gpu_df_31,latent_gpu_df_32,latent_gpu_df_33,latent_gpu_df_34,latent_gpu_df_35,latent_gpu_df_36,latent_gpu_df_37,latent_gpu_df_38,latent_gpu_df_39,latent_gpu_df_40,latent_gpu_df_41,latent_gpu_df_42,latent_gpu_df_43,latent_gpu_df_44,latent_gpu_df_45,latent_gpu_df_46,latent_gpu_df_47,latent_gpu_df_48,latent_gpu_df_49,latent_gpu_df_50,latent_gpu_df_51,latent_gpu_df_52,latent_gpu_df_53,latent_gpu_df_54,latent_gpu_df_55,latent_gpu_df_56,latent_gpu_df_57,latent_gpu_df_58,latent_gpu_df_59,latent_gpu_df_60,latent_gpu_df_61,latent_gpu_df_62,latent_gpu_df_63
0.0,1.8869303,0.48335776,0.3329549,0.08201088,0.60500115,1.4246192,0.43116757,0.8281693,0.29510581,1.0124999,1.0804935,0.3224458,0.0,0.0,2.4207497,1.0713345,0.2623756,0.0,0.0,0.2262558,0.0,0.53949845,1.0052409,0.013368912,1.1124177,0.87880754,0.029945306,0.18731794,0.0,1.6581407,0.16040063,1.7391036,0.0,0.0,0.070722625,2.054384,0.39564228,0.0,0.96995324,0.0,0.39493012,0.96072865,1.5667272,0.37064207,1.5374881,0.8769894,0.0,1.1703206,0.8165815,0.162812,0.14803597,0.0,0.2710246,0.26031613,0.0,0.5202308,0.0,0.0,1.2880344,0.076050475,0.0,2.741201,0.86466336
0.0,1.3866706,0.68980384,0.99445987,0.3458106,0.26543087,0.48632047,0.29208478,1.0649124,0.0,0.08483871,0.48422688,0.0,0.4526093,0.0,1.2059901,0.2409731,0.49273807,0.5892633,0.9167033,0.56572944,0.6025759,0.632627,0.13961631,1.0141495,0.81949854,0.25798696,0.25678387,0.28801224,0.0,0.9767864,0.07352187,0.96756804,0.66658807,0.0,0.0,0.7453917,0.5783295,0.0,0.039790787,0.48409957,0.5654374,0.035791814,0.31979114,0.35488704,1.0742899,1.1741078,0.0,0.6534065,0.595034,0.0,1.1107109,0.0,0.6983754,0.42382294,0.1946623,0.23578952,0.18857644,0.0,0.80400085,0.3555566,0.0,1.7535791,1.1632795
0.0,1.3866706,0.68980384,0.99445987,0.3458106,0.26543087,0.48632047,0.29208478,1.0649124,0.0,0.08483871,0.48422688,0.0,0.4526093,0.0,1.2059901,0.2409731,0.49273807,0.5892633,0.9167033,0.56572944,0.6025759,0.632627,0.13961631,1.0141495,0.81949854,0.25798696,0.25678387,0.28801224,0.0,0.9767864,0.07352187,0.96756804,0.66658807,0.0,0.0,0.7453917,0.5783295,0.0,0.039790787,0.48409957,0.5654374,0.035791814,0.31979114,0.35488704,1.0742899,1.1741078,0.0,0.6534065,0.595034,0.0,1.1107109,0.0,0.6983754,0.42382294,0.1946623,0.23578952,0.18857644,0.0,0.80400085,0.3555566,0.0,1.7535791,1.1632795
0.0,1.3714588,0.7089171,1.0133938,0.39124158,0.14524114,0.48668227,0.267644,1.0634599,0.0,0.08486595,0.54414773,0.0,0.44492146,0.0,1.2639077,0.18613248,0.5143645,0.6077045,0.89884967,0.5903185,0.59199566,0.6016,0.13535014,1.0126153,0.8484219,0.27981248,0.28556785,0.3384553,0.0,0.90798044,0.1674452,0.97854435,0.64889884,0.0,0.0,0.75817907,0.57294184,0.0,0.0,0.4330024,0.55476594,0.0,0.2962701,0.30726936,1.0232959,1.1502564,0.0,0.66297245,0.5800461,0.0,1.102494,0.0,0.7079198,0.4536825,0.11273975,0.24790372,0.12138645,0.0,0.72677135,0.31392503,0.0,1.7569493,1.222611
0.0,1.371446,0.70873076,1.0134715,0.39108798,0.14505002,0.48679116,0.26763833,1.0635105,0.0,0.084614985,0.5441172,0.0,0.44504803,0.0,1.2637739,0.18626472,0.51442504,0.60755324,0.89888877,0.59025866,0.59208786,0.6016868,0.1353181,1.0124278,0.8482715,0.27995557,0.28549424,0.3385293,0.0,0.90785,0.16739486,0.97855985,0.6485994,0.0,0.0,0.75803775,0.57293475,0.0,0.0,0.43288136,0.55476975,0.0,0.2964953,0.30742168,1.0231694,1.150557,0.0,0.66291296,0.5801834,0.0,1.1025105,0.0,0.70801175,0.45364824,0.11285735,0.24785803,0.1213692,0.0,0.72688776,0.3139791,0.0,1.7569476,1.2225853
0.0,1.371446,0.70873076,1.0134715,0.39108798,0.14505002,0.48679116,0.26763833,1.0635105,0.0,0.084614985,0.5441172,0.0,0.44504803,0.0,1.2637739,0.18626472,0.51442504,0.60755324,0.89888877,0.59025866,0.59208786,0.6016868,0.1353181,1.0124278,0.8482715,0.27995557,0.28549424,0.3385293,0.0,0.90785,0.16739486,0.97855985,0.6485994,0.0,0.0,0.75803775,0.57293475,0.0,0.0,0.43288136,0.55476975,0.0,0.2964953,0.30742168,1.0231694,1.150557,0.0,0.66291296,0.5801834,0.0,1.1025105,0.0,0.70801175,0.45364824,0.11285735,0.24785803,0.1213692,0.0,0.72688776,0.3139791,0.0,1.7569476,1.2225853
0.27173433,0.9473971,0.74270874,0.52029973,0.41063842,0.8750376,0.47325066,0.0,0.54340875,0.3755706,0.0,0.0,0.06806812,0.8017795,0.0,0.6884948,0.0,0.39979473,0.1262263,0.95982075,0.45100224,0.6450309,0.59568745,0.0,0.6282867,0.70045626,0.0,0.42381665,0.41481912,0.28049445,0.74655426,0.14931098,0.7659023,0.613095,0.0,0.09410928,0.17098162,0.84522265,0.0,0.14569847,0.29195917,0.842293,0.5734055,0.19344854,0.5107127,0.44388434,1.072813,0.0,1.4611489,0.37037978,0.14071116,0.9451257,0.0,0.93905723,0.18897194,0.0,0.18471268,0.17292814,0.40749642,0.5902826,0.0,0.0,1.1838286,1.4490463
0.10122886,1.2266378,0.6118783,0.16517925,0.37380776,0.4204315,0.59800917,0.39075238,0.26546404,0.9294562,0.5644879,0.37288183,0.0,0.07082508,0.0,1.2299125,0.08877574,0.53953093,0.89177525,0.69734955,0.61512756,0.3199249,0.46381494,0.3664026,0.5848391,0.90232265,0.4105153,0.25477585,0.03544603,0.4104637,1.0010118,0.2595175,0.4712418,0.15190414,0.0,0.33913732,0.7833994,1.1135962,0.0,0.0,0.5773058,0.86393005,0.16260514,0.60657793,0.3622608,0.58274907,1.1736374,0.0,0.55513644,0.56073034,0.02716998,0.81336904,0.0,0.16772884,0.057610735,0.25267914,0.0,0.07822235,0.04530152,0.51317674,0.0,0.0,1.5601044,0.6221978
0.12696359,1.2252233,0.5911749,0.17382142,0.35674107,0.39919618,0.61010826,0.39012215,0.27108777,0.9556713,0.5365992,0.36949214,0.0,0.084887184,0.0,1.2150539,0.10346942,0.5462576,0.8749706,0.7016941,0.608478,0.3301686,0.47345468,0.36284253,0.5639963,0.8856115,0.42641145,0.24659815,0.043669354,0.41860873,0.986519,0.25392142,0.47296742,0.11863327,0.0,0.34881866,0.76769525,1.1128043,0.0,0.0,0.56385565,0.864356,0.19681433,0.63160247,0.37918624,0.5686901,1.2070329,0.0,0.5485302,0.57597965,0.045447744,0.81520045,0.0,0.17795287,0.05379992,0.26574603,0.0,0.07630317,0.054936074,0.5261092,0.0,0.0,1.5599093,0.61934656
0.13632163,1.2247089,0.58364636,0.17696401,0.350535,0.39147425,0.6145079,0.389893,0.27313277,0.96520406,0.5264579,0.36825952,0.0,0.0900007,0.0,1.2096508,0.108812556,0.5487037,0.8688598,0.7032739,0.60605997,0.3338936,0.47696003,0.36154795,0.5564171,0.87953466,0.43219185,0.24362445,0.046659645,0.42157054,0.9812488,0.2518865,0.47359493,0.10653478,0.0,0.35233915,0.76198465,1.1125164,0.0,0.0,0.5589647,0.86451083,0.20925404,0.64070225,0.38534096,0.5635777,1.2191768,0.0,0.546128,0.58152485,0.05209426,0.81586635,0.0,0.1816707,0.05241417,0.2704976,0.0,0.07560526,0.058439545,0.5308119,0.0,0.0,1.5598383,0.61830974
0.1433402,1.2243232,0.578,0.17932099,0.34588048,0.38568282,0.6178077,0.3897211,0.27466652,0.97235364,0.51885194,0.36733508,0.0,0.09383581,0.0,1.2055986,0.112819925,0.5505382,0.8642767,0.7044587,0.60424644,0.33668733,0.47958907,0.36057705,0.5507327,0.87497705,0.4365272,0.24139416,0.048902374,0.4237919,0.9772962,0.25036028,0.47406557,0.097460926,0.0,0.35497946,0.7577017,1.1123004,0.0,0.0,0.55529654,0.86462706,0.21858382,0.64752716,0.389957,0.55974346,1.2282848,0.0,0.5443263,0.58568376,0.057079114,0.81636584,0.0,0.18445906,0.05137486,0.2740613,0.0,0.07508187,0.061067156,0.53433895,0.0,0.0,1.5597851,0.6175321
0.16826302,1.1668345,0.6231124,0.24558324,0.32885695,0.39659968,0.59815526,0.48933977,0.2652416,0.9914718,0.52827483,0.34509116,0.0,0.12820837,0.0,1.2070732,0.11559601,0.58200544,0.9206621,0.719949,0.57507384,0.3510899,0.45260307,0.33852607,0.6476837,0.8862573,0.44591394,0.29047582,0.07742192,0.4308583,0.8169883,0.29016653,0.40452558,0.16487393,0.0,0.41452575,0.76106364,1.180908,0.0,0.0,0.57274526,0.83242214,0.17335089,0.5844234,0.33397105,0.55203986,1.2120202,0.0,0.4397832,0.6191577,0.041881002,0.99916446,0.0,0.20494339,0.07817007,0.21477267,0.0,0.07735367,0.08886006,0.5566688,0.04354417,0.0,1.5732522,0.678545
0.16826302,1.1668345,0.6231124,0.24558324,0.32885695,0.39659968,0.59815526,0.48933977,0.2652416,0.9914718,0.52827483,0.34509116,0.0,0.12820837,0.0,1.2070732,0.11559601,0.58200544,0.9206621,0.719949,0.57507384,0.3510899,0.45260307,0.33852607,0.6476837,0.8862573,0.44591394,0.29047582,0.07742192,0.4308583,0.8169883,0.29016653,0.40452558,0.16487393,0.0,0.41452575,0.76106364,1.180908,0.0,0.0,0.57274526,0.83242214,0.17335089,0.5844234,0.33397105,0.55203986,1.2120202,0.0,0.4397832,0.6191577,0.041881002,0.99916446,0.0,0.20494339,0.07817007,0.21477267,0.0,0.07735367,0.08886006,0.5566688,0.04354417,0.0,1.5732522,0.678545
0.16826302,1.1668345,0.6231124,0.24558324,0.32885695,0.39659968,0.59815526,0.48933977,0.2652416,0.9914718,0.52827483,0.34509116,0.0,0.12820837,0.0,1.2070732,0.11559601,0.58200544,0.9206621,0.719949,0.57507384,0.3510899,0.45260307,0.33852607,0.6476837,0.8862573,0.44591394,0.29047582,0.07742192,0.4308583,0.8169883,0.29016653,0.40452558,0.16487393,0.0,0.41452575,0.76106364,1.180908,0.0,0.0,0.57274526,0.83242214,0.17335089,0.5844234,0.33397105,0.55203986,1.2120202,0.0,0.4397832,0.6191577,0.041881002,0.99916446,0.0,0.20494339,0.07817007,0.21477267,0.0,0.07735367,0.08886006,0.5566688,0.04354417,0.0,1.5732522,0.678545
0.18931872,1.1656772,0.6061732,0.25265408,0.31489328,0.37922534,0.6080546,0.48882413,0.26984283,1.0129206,0.5054568,0.3423178,0.0,0.13971373,0.0,1.1949164,0.12761812,0.58750904,0.90691286,0.7235036,0.56963325,0.35947108,0.46049014,0.33561328,0.63063043,0.8725845,0.45891988,0.283785,0.08415009,0.43752235,0.8051304,0.2855879,0.4059375,0.13765231,0.0,0.4224468,0.7482148,1.1802601,0.0,0.0,0.56174064,0.83277065,0.20134021,0.604898,0.34781915,0.540537,1.2393439,0.0,0.43437812,0.63163435,0.05683557,1.0006628,0.0,0.2133085,0.075052135,0.22546372,0.0,0.07578342,0.09674286,0.5672499,0.048459824,0.0,1.5730927,0.67621213
0.0029923283,0.44601527,0.4027492,0.92227376,0.35993913,0.62385434,0.6550074,0.98672837,0.5527624,0.6639212,0.42952874,0.5772929,0.1238884,0.14389935,0.0,0.8736224,0.47791576,0.34292087,0.23914719,0.7465265,0.5045014,0.2621687,0.46688035,0.6057284,0.19408804,0.8911139,0.47985378,0.6103764,0.26148996,0.51265204,0.8332172,0.82221025,0.48069277,0.6397574,0.0,0.22483973,1.0641599,0.5856209,0.0,0.0,0.04529746,1.453074,0.22950923,0.6208835,0.3292402,0.66711634,0.7714902,0.0,0.26702347,0.0441176,0.7076753,0.53406465,0.0,0.56100464,0.35313377,0.5582626,0.06259186,0.0,0.0,1.3156648,0.40135676,0.08626785,1.3305798,0.84223634
0.0,0.5781497,0.47176307,0.7969845,0.38854414,0.5615436,0.5887118,0.9543032,0.44237396,0.6742732,0.50726897,0.71652544,0.14772584,0.23096237,0.0,0.6864213,0.5029776,0.3682721,0.36442906,0.6172651,0.5889152,0.46871555,0.48315302,0.67134416,0.18912858,0.9588015,0.5061941,0.4844131,0.2785156,0.3287717,0.8374067,0.9285874,0.36884132,0.6780009,0.0,0.17827071,1.0049728,0.9390508,0.0,0.0,0.18149106,1.180946,0.37091044,0.7039217,0.3996195,0.6729863,0.60668373,0.0,0.23554891,0.06301533,0.7289511,0.4115812,0.10074166,0.34664047,0.2000375,0.5425056,0.0,0.038264316,0.0,1.3488641,0.42449614,0.052650165,1.2109711,0.7345234
0.0,0.5781497,0.47176307,0.7969845,0.38854414,0.5615436,0.5887118,0.9543032,0.44237396,0.6742732,0.50726897,0.71652544,0.14772584,0.23096237,0.0,0.6864213,0.5029776,0.3682721,0.36442906,0.6172651,0.5889152,0.46871555,0.48315302,0.67134416,0.18912858,0.9588015,0.5061941,0.4844131,0.2785156,0.3287717,0.8374067,0.9285874,0.36884132,0.6780009,0.0,0.17827071,1.0049728,0.9390508,0.0,0.0,0.18149106,1.180946,0.37091044,0.7039217,0.3996195,0.6729863,0.60668373,0.0,0.23554891,0.06301533,0.7289511,0.4115812,0.10074166,0.34664047,0.2000375,0.5425056,0.0,0.038264316,0.0,1.3488641,0.42449614,0.052650165,1.2109711,0.7345234
0.4167704,1.1433514,1.0220289,0.0,0.40870607,0.8485802,0.77286184,0.06365683,0.0,0.8874205,0.0,0.19430533,0.0,0.17155194,0.0,1.0351454,0.16664101,0.22321193,0.6939968,0.8523809,0.24823505,0.5302098,0.5856224,0.006455563,0.27122122,0.44652984,0.041495625,0.48588666,0.1721899,0.73764133,0.90924984,0.32061413,0.2595616,0.38961887,0.0,0.045117587,0.24274498,1.2011639,0.0,0.0,0.30570418,0.9002359,0.8082535,0.4754625,0.3696,0.12787886,1.1247339,0.0,0.95343775,0.23423007,0.228086,0.75378156,0.0,0.18486911,0.08305401,0.30892113,0.006658531,0.1641357,0.30155972,0.080650024,0.0,0.0,1.0502824,0.6087373
0.42378893,1.1429657,1.0163825,0.0,0.40405154,0.84278876,0.7761616,0.06348493,0.0,0.89457005,0.0,0.19338086,0.0,0.17538705,0.0,1.0310931,0.17064838,0.22504647,0.6894137,0.8535657,0.24642152,0.5330035,0.5882514,0.005484663,0.26553681,0.44197226,0.045830954,0.48365638,0.17443264,0.7398627,0.9052972,0.31908792,0.26003224,0.380545,0.0,0.047757924,0.23846203,1.2009479,0.0,0.0,0.302036,0.90035206,0.8175833,0.48228735,0.37421605,0.12404461,1.133842,0.0,0.9516361,0.23838899,0.23307085,0.75428104,0.0,0.18765748,0.0820147,0.31248477,0.005274526,0.16361229,0.3041873,0.08417704,0.0,0.0,1.0502292,0.6079597
0.42378893,1.1429657,1.0163825,0.0,0.40405154,0.84278876,0.7761616,0.06348493,0.0,0.89457005,0.0,0.19338086,0.0,0.17538705,0.0,1.0310931,0.17064838,0.22504647,0.6894137,0.8535657,0.24642152,0.5330035,0.5882514,0.005484663,0.26553681,0.44197226,0.045830954,0.48365638,0.17443264,0.7398627,0.9052972,0.31908792,0.26003224,0.380545,0.0,0.047757924,0.23846203,1.2009479,0.0,0.0,0.302036,0.90035206,0.8175833,0.48228735,0.37421605,0.12404461,1.133842,0.0,0.9516361,0.23838899,0.23307085,0.75428104,0.0,0.18765748,0.0820147,0.31248477,0.005274526,0.16361229,0.3041873,0.08417704,0.0,0.0,1.0502292,0.6079597
0.0,1.2108613,0.92007184,0.7712904,0.44330043,0.6826249,0.6624687,0.0,0.61518353,0.0,0.09771695,0.2886161,0.0,0.70034844,0.0,0.5392893,0.029810417,0.18536495,0.33532602,1.0528367,0.26115197,0.40591556,0.7249511,0.0,0.81843495,0.37968475,0.051499147,0.77553463,0.043427017,0.37373215,0.96234363,0.23500575,0.884488,0.7892654,0.0,0.0,0.13069642,0.55030894,0.0,0.0,0.3442635,1.4182898,0.43901965,0.10099024,0.26756275,0.572714,1.1499572,0.0,1.436813,0.33787426,0.0036592558,1.2216294,0.0,1.014902,0.09867866,0.09019647,0.24376623,0.20588572,0.048670374,0.6268459,0.047180805,0.0,1.0483855,0.98420054
0.0,1.2108613,0.92007184,0.7712904,0.44330043,0.6826249,0.6624687,0.0,0.61518353,0.0,0.09771695,0.2886161,0.0,0.70034844,0.0,0.5392893,0.029810417,0.18536495,0.33532602,1.0528367,0.26115197,0.40591556,0.7249511,0.0,0.81843495,0.37968475,0.051499147,0.77553463,0.043427017,0.37373215,0.96234363,0.23500575,0.884488,0.7892654,0.0,0.0,0.13069642,0.55030894,0.0,0.0,0.3442635,1.4182898,0.43901965,0.10099024,0.26756275,0.572714,1.1499572,0.0,1.436813,0.33787426,0.0036592558,1.2216294,0.0,1.014902,0.09867866,0.09019647,0.24376623,0.20588572,0.048670374,0.6268459,0.047180805,0.0,1.0483855,0.98420054
0.0,1.0348233,0.9189064,0.8607818,0.43857616,0.6413173,0.6377953,0.111474745,0.56994015,0.093343064,0.09597861,0.21317872,0.0,0.7239735,0.0,0.5086319,0.0,0.1865388,0.34166518,1.1574738,0.26460022,0.4377656,0.64703476,0.0,0.87586755,0.3381573,0.17722343,0.8232053,0.049007412,0.28317764,0.75072116,0.27581817,0.76038027,0.8617712,0.0,0.0,0.0,0.66033787,0.0,0.0,0.45931548,1.5084146,0.26923037,0.0,0.22469053,0.57515174,1.1755176,0.0,1.2806655,0.46716648,0.0,1.3764328,0.0,1.0112067,0.05580628,0.049590416,0.13148515,0.14333682,0.0,0.65025395,0.0,0.0,1.0569698,0.99556446
0.0,1.0348233,0.9189064,0.8607818,0.43857616,0.6413173,0.6377953,0.111474745,0.56994015,0.093343064,0.09597861,0.21317872,0.0,0.7239735,0.0,0.5086319,0.0,0.1865388,0.34166518,1.1574738,0.26460022,0.4377656,0.64703476,0.0,0.87586755,0.3381573,0.17722343,0.8232053,0.049007412,0.28317764,0.75072116,0.27581817,0.76038027,0.8617712,0.0,0.0,0.0,0.66033787,0.0,0.0,0.45931548,1.5084146,0.26923037,0.0,0.22469053,0.57515174,1.1755176,0.0,1.2806655,0.46716648,0.0,1.3764328,0.0,1.0112067,0.05580628,0.049590416,0.13148515,0.14333682,0.0,0.65025395,0.0,0.0,1.0569698,0.99556446
0.0,1.0339677,0.9063827,0.8660095,0.42825237,0.6284719,0.6451142,0.11109351,0.573342,0.10920082,0.0791085,0.21112826,0.0,0.7324798,0.0,0.49964386,0.0,0.19060783,0.33149987,1.1601018,0.26057786,0.4439621,0.65286595,0.0,0.86325955,0.32804856,0.18683915,0.8182586,0.053981747,0.28810465,0.74195427,0.27243304,0.7614242,0.8416455,0.0,0.0014366359,0.0,0.6598589,0.0,0.0,0.4511794,1.5086724,0.28992382,0.0,0.23492888,0.56664735,1.1957188,0.0,1.2766694,0.47639096,0.0019282475,1.3775406,0.0,1.0173913,0.053501084,0.057494707,0.12841545,0.1421759,0.0016069952,0.65807694,0.0,0.0,1.0568517,0.99383974
0.10082531,0.85345745,0.7991122,1.030177,0.67498344,0.7594472,0.64894027,0.020710908,0.37357503,0.40253222,0.30783656,0.0,0.0,0.6061382,0.0,0.99099666,0.0,0.058246423,0.5742313,0.58444655,0.5263705,0.37995207,0.75591916,0.21507412,0.8760941,0.22121586,0.020459164,0.88186216,0.28300664,0.050200507,1.0678456,0.0,0.18134484,0.42060697,0.0,0.0,0.9090116,0.896256,0.0,0.31489676,0.2464433,0.81494254,0.3405311,0.2766866,0.14940214,0.008015554,0.9792841,0.0,1.2119104,0.46457073,0.07267634,0.79649055,0.0,0.85125566,0.22270052,0.0,0.053589072,0.0600263,0.0,0.21322918,0.38023853,0.0,0.90230453,0.817015
0.10082531,0.85345745,0.7991122,1.030177,0.67498344,0.7594472,0.64894027,0.020710908,0.37357503,0.40253222,0.30783656,0.0,0.0,0.6061382,0.0,0.99099666,0.0,0.058246423,0.5742313,0.58444655,0.5263705,0.37995207,0.75591916,0.21507412,0.8760941,0.22121586,0.020459164,0.88186216,0.28300664,0.050200507,1.0678456,0.0,0.18134484,0.42060697,0.0,0.0,0.9090116,0.896256,0.0,0.31489676,0.2464433,0.81494254,0.3405311,0.2766866,0.14940214,0.008015554,0.9792841,0.0,1.2119104,0.46457073,0.07267634,0.79649055,0.0,0.85125566,0.22270052,0.0,0.053589072,0.0600263,0.0,0.21322918,0.38023853,0.0,0.90230453,0.817015
0.10082531,0.85345745,0.7991122,1.030177,0.67498344,0.7594472,0.64894027,0.020710908,0.37357503,0.40253222,0.30783656,0.0,0.0,0.6061382,0.0,0.99099666,0.0,0.058246423,0.5742313,0.58444655,0.5263705,0.37995207,0.75591916,0.21507412,0.8760941,0.22121586,0.020459164,0.88186216,0.28300664,0.050200507,1.0678456,0.0,0.18134484,0.42060697,0.0,0.0,0.9090116,0.896256,0.0,0.31489676,0.2464433,0.81494254,0.3405311,0.2766866,0.14940214,0.008015554,0.9792841,0.0,1.2119104,0.46457073,0.07267634,0.79649055,0.0,0.85125566,0.22270052,0.0,0.053589072,0.0600263,0.0,0.21322918,0.38023853,0.0,0.90230453,0.817015
0.10082534,0.85345745,0.7991123,1.030177,0.67498344,0.7594472,0.64894027,0.020710967,0.37357503,0.40253228,0.3078365,0.0,0.0,0.6061382,0.0,0.9909966,0.0,0.058246423,0.5742313,0.58444655,0.5263706,0.379952,0.7559191,0.21507418,0.8760941,0.22121583,0.020459164,0.8818621,0.28300664,0.050200507,1.0678456,0.0,0.18134484,0.420607,0.0,0.0,0.90901166,0.89625597,0.0,0.31489676,0.2464433,0.8149425,0.3405311,0.27668658,0.14940214,0.008015584,0.9792841,0.0,1.2119105,0.46457073,0.07267637,0.79649055,0.0,0.85125566,0.22270054,0.0,0.05358905,0.06002633,0.0,0.21322915,0.38023853,0.0,0.90230453,0.817015
0.60652924,0.5811266,1.1848652,0.554796,0.7207015,0.9849799,0.48638806,0.061964028,0.055972,0.7123197,0.20890257,0.0,0.393319,0.514265,0.0,0.79861885,0.0,0.48799616,1.2433441,1.0866878,0.0033102855,0.20329441,0.3623444,0.09885236,0.85928106,0.5263175,0.15655486,0.9187154,0.28140137,0.01421155,0.8607763,0.0,0.32876322,0.78519034,0.0,0.09263745,0.3888611,0.39735362,0.0,0.0,0.2250558,1.1706866,0.8573953,0.03336794,0.49785206,0.0,1.2519548,0.0,0.77013576,0.40796378,0.11403043,0.70259106,0.0,0.4572424,0.54644877,0.06801889,0.11352763,0.10282026,0.22006048,0.2180596,0.4699583,0.0,0.91414547,0.6282869
0.66741836,0.6556603,1.1008718,0.7745501,0.6918072,0.97276026,0.6345691,0.07789221,0.5324136,0.30665928,0.0,0.0354693,0.0,0.67402804,0.0,0.7519288,0.0,0.3435092,0.35442698,0.83444357,0.47014385,0.32190728,0.7551681,0.0,0.84869,0.28167784,0.0,1.19704,0.37306398,0.59733534,0.83554405,0.018321693,0.22207321,0.6554047,0.0,0.0,0.6822899,0.5457845,0.0,0.0,0.2665493,0.75981385,0.49981606,0.0,0.20451805,0.0,1.0498908,0.0,1.0059803,0.38321993,0.0,0.75110793,0.0,0.27600336,0.0,0.1167609,0.0,0.0,0.2194667,0.3570954,0.15665945,0.0,0.99098074,0.63890237
0.276385,1.2030264,0.26129743,0.7981697,0.5849247,0.3793551,0.22082306,0.0,1.0328852,0.0,1.1163505,0.01974459,0.0,0.38458776,0.0,1.2620046,0.2780252,0.31588176,0.7312164,1.07129,1.3248609,0.43154222,0.17372757,0.15314873,1.0623064,0.8351562,0.34685454,0.4187942,0.4574817,0.5420938,0.16900226,0.20048925,1.0879167,0.83241284,0.0,0.17042433,0.9085491,0.38911125,0.0,0.052272417,0.71309763,0.68636674,0.3625432,0.33142772,0.0,1.1557485,1.0396161,0.0,0.4378368,1.0282183,0.0,1.2901055,0.0,1.164709,0.02070373,0.2856067,0.047386583,0.0,0.1115009,1.553839,0.0,0.0,1.2807715,0.52465916
0.31053066,1.2390858,0.21257019,0.74819064,0.6431549,0.3329578,0.1078753,0.00068861246,0.9410526,0.0,1.1080369,0.063976154,0.0,0.43654925,0.0,1.1203104,0.32673147,0.3260611,0.7954423,1.0361327,1.4501349,0.5845187,0.19143927,0.10092391,1.1260172,0.79086536,0.42429447,0.364351,0.53906244,0.46994507,0.084472,0.20664237,1.0681857,0.8574592,0.0,0.20194574,0.9201114,0.51551926,0.0,0.053879656,0.8069585,0.6380572,0.3775722,0.3086216,0.0,1.0777577,0.9412114,0.0,0.3527524,1.0858924,0.11619204,1.3476013,0.0,1.0884761,0.0,0.27410382,0.019626776,0.0,0.12982894,1.554137,0.005131294,0.0,1.2269009,0.4802708
0.31170043,1.2390214,0.2116291,0.7485835,0.6423792,0.33199257,0.108425274,0.00065997243,0.94130826,0.0,1.1067692,0.063822106,0.0,0.43718845,0.0,1.1196351,0.32739937,0.32636687,0.7946784,1.0363301,1.4498328,0.5849843,0.19187742,0.100762084,1.1250697,0.79010576,0.42501703,0.36397928,0.5394362,0.47031534,0.08381322,0.20638801,1.0682641,0.8559469,0.0,0.2023858,0.9193976,0.51548326,0.0,0.05349771,0.80634713,0.6380766,0.37912717,0.30975908,0.0,1.0771188,0.94272935,0.0,0.3524521,1.0865856,0.11702287,1.3476845,0.0,1.0889407,0.0,0.27469778,0.019396106,0.0,0.13026692,1.5547249,0.0054043876,0.0,1.226892,0.48014122
0.28429,1.0391804,0.7679576,0.68782216,0.6673999,0.43036512,0.16379811,0.4819242,0.84755504,0.0,1.2232555,0.07710464,0.00044452772,0.0015338287,0.0,0.9645555,0.32142657,0.66281235,1.1898828,1.3840429,1.3593632,0.04218931,0.0,0.096873045,1.2651335,1.0291003,0.4705213,0.25384426,0.3647243,0.25687265,0.10775037,0.08378892,0.9739276,0.7465656,0.0,0.56567407,0.7115366,0.19494152,0.0,0.0,0.7158799,1.0670646,0.16414677,0.11095839,0.19233376,1.2625245,1.0602083,0.0,0.0,1.0270672,0.0,1.0922652,0.0,1.3308036,0.25186068,0.38306886,0.0,0.07639337,0.27601978,1.0156331,0.0,0.0,0.85939753,0.61881566
0.2866295,1.0390518,0.7660755,0.68860775,0.6658483,0.42843464,0.164898,0.4818669,0.8480662,0.0,1.2207202,0.07679649,0.0014066659,0.0028121993,0.0,0.96320474,0.32276237,0.6634239,1.188355,1.3844379,1.3587588,0.043120574,0.0,0.09654939,1.2632388,1.0275811,0.47196642,0.25310084,0.36547187,0.25761312,0.10643284,0.08328016,0.9740845,0.743541,0.0,0.5665542,0.71010894,0.19486955,0.0,0.0,0.7146572,1.0671034,0.1672567,0.11323332,0.19387242,1.2612464,1.0632443,0.0,0.0,1.0284535,0.0,1.0924318,0.0,1.3317331,0.25151426,0.38425675,0.0,0.07621891,0.2768956,1.0168087,0.0,0.0,0.85937977,0.6185564
