Name,GPU_Brand,GPU_Chipset,Model,Memory_Size,Memory_Type,Base_Clock,Boost_Clock,TDP,Interface,Length,Cooling_Type,Power_Connectors,SLI_Support,CrossFire_Support,DisplayPort,HDMI,G-SYNC_Support,FreeSync_Support,Expansion_Slots,Seller_Product_URL,Price
PNY GeForce RTX 5080 Overclocked Triple Fan3rd / 101,NVIDIA,GeForce RTX 5080,VCG508016TFXPB1-O,16.0,GDDR7,2300.0,2730.0,360.0,PCIe x16,329.0,3 Fans,116.0,No,No,3.0,1.0,Yes,No,3.0,https://click.linksynergy.com/deeplink?id=nwUw4CS3F2g&mid=44583&murl=https%3a%2f%2fwww.newegg.com%2fProduct%2fProduct.aspx%3fItem%3dN82E16814133899%26ignorebbr%3d1,999.99
PNY GeForce RTX 5080 Overclocked Triple Fan3rd / 101,NVIDIA,GeForce RTX 5080,VCG508016TFXPB1-O,16.0,GDDR7,2300.0,2730.0,360.0,PCIe x16,329.0,3 Fans,116.0,No,No,3.0,1.0,Yes,No,3.0,https://www.amazon.com/dp/B0DTJFZ4YS?tag=pangoly0b-20,1149.99
PNY GeForce RTX 5090 ARGB EPIC-X RGB Overclocke...1st / 101,NVIDIA,GeForce RTX 5090,VCG509032TFXXPB1-O,32.0,GDDR7,2010.0,2625.0,600.0,PCIe x16,329.0,3 Fans,116.0,No,No,3.0,1.0,Yes,No,3.0,https://bestbuy.7tiv.net/c/2632153/2711001/10014?prodsku=6617115&u=https%3A%2F%2Fwww.bestbuy.com%2Fproduct%2Fpny-geforce-rtx-5090-argb-32gb-oc-gddr7-pci-express-5-0-graphics-card-with-triple-fan-black%2FJXF2C46ZWX&intsrc=CATF_21610,2499.99
PNY GeForce RTX 5090 ARGB EPIC-X RGB Overclocke...1st / 101,NVIDIA,GeForce RTX 5090,VCG509032TFXXPB1-O,32.0,GDDR7,2010.0,2625.0,600.0,PCIe x16,329.0,3 Fans,116.0,No,No,3.0,1.0,Yes,No,3.0,https://click.linksynergy.com/deeplink?id=nwUw4CS3F2g&mid=44583&murl=https%3a%2f%2fwww.newegg.com%2fProduct%2fProduct.aspx%3fItem%3d1FT-000P-00661%26ignorebbr%3d1,2799.99
PNY GeForce RTX 5090 ARGB EPIC-X RGB Overclocke...1st / 101,NVIDIA,GeForce RTX 5090,VCG509032TFXXPB1-O,32.0,GDDR7,2010.0,2625.0,600.0,PCIe x16,329.0,3 Fans,116.0,No,No,3.0,1.0,Yes,No,3.0,https://www.amazon.com/dp/B0DTJFSSZG?tag=pangoly0b-20,2999.99
PNY GeForce RTX 5090 ARGB EPIC-X RGB Overclocke...1st / 101,NVIDIA,GeForce RTX 5090,VCG509032TFXXPB1-O,32.0,GDDR7,2010.0,2625.0,600.0,PCIe x16,329.0,3 Fans,116.0,No,No,3.0,1.0,Yes,No,3.0,https://www.bhphotovideo.com/c/product/1874648-REG/pny_vcg509032tfxxpb1_o_nvidia_geforce_rtx_5090.html/BI/21936/KBID/28297,3149.99
PNY GeForce RTX 5090 Overclocked Triple Fan1st / 101,NVIDIA,GeForce RTX 5090,VCG509032TFXPB1-O,32.0,GDDR7,2010.0,2527.0,600.0,PCIe x16,329.0,3 Fans,116.0,No,No,3.0,1.0,Yes,No,3.0,https://bestbuy.7tiv.net/c/2632153/2711001/10014?prodsku=6617116&u=https%3A%2F%2Fwww.bestbuy.com%2Fproduct%2Fpny-geforce-rtx-5090-32gb-oc-gddr7-pci-express-5-0-graphics-card-with-triple-fan-black%2FJXF2C46ZK2&intsrc=CATF_21610,1999.99
PNY GeForce RTX 5090 Overclocked Triple Fan1st / 101,NVIDIA,GeForce RTX 5090,VCG509032TFXPB1-O,32.0,GDDR7,2010.0,2527.0,600.0,PCIe x16,329.0,3 Fans,116.0,No,No,3.0,1.0,Yes,No,3.0,https://www.bhphotovideo.com/c/product/1874647-REG/pny_vcg509032tfxpb1_o_nvidia_geforce_rtx_5090.html/BI/21936/KBID/28297,3049.99
PNY GeForce RTX 5090 Overclocked Triple Fan1st / 101,NVIDIA,GeForce RTX 5090,VCG509032TFXPB1-O,32.0,GDDR7,2010.0,2527.0,600.0,PCIe x16,329.0,3 Fans,116.0,No,No,3.0,1.0,Yes,No,3.0,https://www.amazon.com/dp/B0DTJF8YT4?tag=pangoly0b-20,3280.0
PNY GeForce RTX 5090 Triple Fan1st / 101,NVIDIA,GeForce RTX 5090,VCG509032TFXPB1,32.0,GDDR7,2010.0,2407.0,575.0,PCIe x16,329.0,3 Fans,116.0,No,No,3.0,1.0,Yes,No,3.0,https://www.tkqlhce.com/click-100287793-13502820?url=https%3A%2F%2Fwww.dell.com%2Fen-us%2Fshop%2Fpny-nvidia-geforce-rtx-5090-graphic-card-32-gb-gddr7-full-height%2Fapd%2Fad251350%2Fparts-batteries-upgrades%3Ftfcid%3D33163968,3604.99
PNY VCG508016TFXPB13rd / 101,NVIDIA,GeForce RTX 5080,VCG508016TFXPB1,16.0,GDDR7,2300.0,2620.0,360.0,PCIe x16,329.0,3 Fans,116.0,No,No,3.0,1.0,Yes,No,3.0,https://www.kqzyfj.com/click-100287793-13502820?url=https%3A%2F%2Fwww.dell.com%2Fen-us%2Fshop%2Fpny-nvidia-geforce-rtx-5080-graphic-card-16-gb-gddr7%2Fapd%2Fad251357%2Fparts-batteries-upgrades%3Ftfcid%3D33163968,1545.0
Powercolor Fighter Radeon RX 760046th / 101,AMD,Radeon RX 7600,RX7600 8G-F,8.0,GDDR6,1720.0,2655.0,165.0,PCIe x16,212.0,2 Fans,18.0,No,No,3.0,1.0,No,Yes,2.0,https://click.linksynergy.com/deeplink?id=nwUw4CS3F2g&mid=44583&murl=https%3a%2f%2fwww.newegg.com%2fProduct%2fProduct.aspx%3fItem%3dN82E16814131816%26ignorebbr%3d1,239.99
Powercolor Fighter Radeon RX 760046th / 101,AMD,Radeon RX 7600,RX7600 8G-F,8.0,GDDR6,1720.0,2655.0,165.0,PCIe x16,212.0,2 Fans,18.0,No,No,3.0,1.0,No,Yes,2.0,https://www.amazon.com/dp/B0C488N4BF?tag=pangoly0b-20,257.71
PowerColor Hellhound Radeon RX 760046th / 101,AMD,Radeon RX 7600,RX7600 8G-L/OC,8.0,GDDR6,1720.0,2655.0,165.0,PCIe x16,223.0,2 Fans,18.0,No,No,3.0,1.0,No,Yes,2.0,https://click.linksynergy.com/deeplink?id=nwUw4CS3F2g&mid=44583&murl=https%3a%2f%2fwww.newegg.com%2fProduct%2fProduct.aspx%3fItem%3dN82E16814131815%26ignorebbr%3d1,279.99
PowerColor Hellhound Radeon RX 9060 XT 16GB26th / 101,AMD,Radeon RX 9060 XT,RX9060XT 16G-L/OC,16.0,GDDR6,2220.0,3310.0,160.0,PCIe x16,310.0,3 Fans,18.0,No,No,2.0,1.0,No,Yes,2.0,https://www.amazon.com/dp/B0F9QK63KR?tag=pangoly0b-20,389.99
PowerColor Hellhound Radeon RX 9060 XT 16GB26th / 101,AMD,Radeon RX 9060 XT,RX9060XT 16G-L/OC,16.0,GDDR6,2220.0,3310.0,160.0,PCIe x16,310.0,3 Fans,18.0,No,No,2.0,1.0,No,Yes,2.0,https://click.linksynergy.com/deeplink?id=nwUw4CS3F2g&mid=44583&murl=https%3a%2f%2fwww.newegg.com%2fProduct%2fProduct.aspx%3fItem%3dN82E16814131879%26ignorebbr%3d1,389.99
PowerColor Hellhound Radeon RX 9060 XT 8GB,AMD,Radeon RX 9060 XT 8GB,RX9060XT 8G-L/OC,8.0,GDDR6,2220.0,3310.0,160.0,PCIe x16,310.0,3 Fans,18.0,No,No,2.0,1.0,No,Yes,2.0,https://www.amazon.com/dp/B0F9QBK9C9?tag=pangoly0b-20,319.99
PowerColor Hellhound Spectral White Radeon RX 7...6th / 101,AMD,Radeon RX 7900 XTX,RX 7900 XTX 24G-L/OC/WHITE,24.0,GDDR6,2300.0,2525.0,355.0,PCIe x16,338.0,3 Fans,28.0,No,No,3.0,1.0,No,Yes,3.0,https://click.linksynergy.com/deeplink?id=nwUw4CS3F2g&mid=44583&murl=https%3a%2f%2fwww.newegg.com%2fProduct%2fProduct.aspx%3fItem%3dN82E16814131812%26ignorebbr%3d1,999.99
PowerColor Hellhound Spectral White Radeon RX 9...26th / 101,AMD,Radeon RX 9060 XT,RX9060XT 16G-L/OC/WHITE,16.0,GDDR6,2220.0,3310.0,160.0,PCIe x16,310.0,3 Fans,18.0,No,No,2.0,1.0,No,Yes,2.0,https://click.linksynergy.com/deeplink?id=nwUw4CS3F2g&mid=44583&murl=https%3a%2f%2fwww.newegg.com%2fProduct%2fProduct.aspx%3fItem%3dN82E16814131878%26ignorebbr%3d1,399.99
PowerColor Radeon RX 7600 XT Fighter41st / 101,AMD,Radeon RX 7600 XT,RX 7600 XT 16G-F,16.0,GDDR6,1720.0,2755.0,190.0,PCIe x16,217.0,2 Fans,18.0,No,No,3.0,1.0,No,Yes,2.0,https://click.linksynergy.com/deeplink?id=nwUw4CS3F2g&mid=44583&murl=https%3a%2f%2fwww.newegg.com%2fProduct%2fProduct.aspx%3fItem%3dN82E16814131862%26ignorebbr%3d1,329.99
PowerColor Radeon RX 7900 XTX Red Devil Limited...6th / 101,AMD,Radeon RX 7900 XTX,RX7900XTX 24G-E/OC/LIMITED,24.0,GDDR6,2300.0,2565.0,355.0,PCIe x16,348.0,3 Fans,38.0,No,No,3.0,1.0,No,Yes,3.0,https://click.linksynergy.com/deeplink?id=nwUw4CS3F2g&mid=44583&murl=https%3a%2f%2fwww.newegg.com%2fProduct%2fProduct.aspx%3fItem%3dN82E16814131806%26ignorebbr%3d1,1099.99
PowerColor Radeon RX 9070 Hellhound13th / 101,AMD,Radeon RX 9070,RX9070 16G-L/OC,16.0,GDDR6,2070.0,2590.0,220.0,PCIe x16,327.0,3 Fans,28.0,No,No,3.0,1.0,No,Yes,2.0,https://click.linksynergy.com/deeplink?id=nwUw4CS3F2g&mid=44583&murl=https%3a%2f%2fwww.newegg.com%2fProduct%2fProduct.aspx%3fItem%3dN82E16814131873%26ignorebbr%3d1,559.99
PowerColor Radeon RX 9070 Hellhound13th / 101,AMD,Radeon RX 9070,RX9070 16G-L/OC,16.0,GDDR6,2070.0,2590.0,220.0,PCIe x16,327.0,3 Fans,28.0,No,No,3.0,1.0,No,Yes,2.0,https://www.amazon.com/dp/B0CWCTSC1M?tag=pangoly0b-20,559.99
PowerColor Radeon RX 9070 Red Devil13th / 101,AMD,Radeon RX 9070,RX9070 16G-E/OC,16.0,GDDR6,2170.0,2700.0,220.0,PCIe x16,340.0,3 Fans,28.0,No,No,3.0,1.0,No,Yes,2.0,https://www.amazon.com/dp/B0DQF3G9R9?tag=pangoly0b-20,728.76
PowerColor Radeon RX 9070 XT Hellhound8th / 101,AMD,Radeon RX 9070 XT,RX9070XT 16G-L/OC,16.0,GDDR6,2400.0,3010.0,304.0,PCIe x16,327.0,3 Fans,28.0,No,No,3.0,1.0,No,Yes,2.0,https://www.amazon.com/dp/B0CVVLV5TV?tag=pangoly0b-20,769.99
PowerColor Radeon RX 9070 XT Reaper8th / 101,AMD,Radeon RX 9070 XT,RX9070XT 16G-A,16.0,GDDR6,2400.0,2970.0,304.0,PCIe x16,289.0,3 Fans,28.0,No,No,3.0,1.0,No,Yes,2.0,https://click.linksynergy.com/deeplink?id=nwUw4CS3F2g&mid=44583&murl=https%3a%2f%2fwww.newegg.com%2fProduct%2fProduct.aspx%3fItem%3dN82E16814131871%26ignorebbr%3d1,669.99
PowerColor Reaper Radeon RX 9060 XT 16GB26th / 101,AMD,Radeon RX 9060 XT,RX9060XT 16G-A,16.0,GDDR6,2220.0,3230.0,160.0,PCIe x16,200.0,2 Fans,18.0,No,No,2.0,1.0,No,Yes,2.0,https://click.linksynergy.com/deeplink?id=nwUw4CS3F2g&mid=44583&murl=https%3a%2f%2fwww.newegg.com%2fProduct%2fProduct.aspx%3fItem%3dN82E16814131880%26ignorebbr%3d1,349.99
PowerColor Reaper Radeon RX 9060 XT 16GB26th / 101,AMD,Radeon RX 9060 XT,RX9060XT 16G-A,16.0,GDDR6,2220.0,3230.0,160.0,PCIe x16,200.0,2 Fans,18.0,No,No,2.0,1.0,No,Yes,2.0,https://www.amazon.com/dp/B0F9QM1M6R?tag=pangoly0b-20,349.99
PowerColor Reaper Radeon RX 9060 XT 8GB,AMD,Radeon RX 9060 XT 8GB,RX9060XT 8G-A,8.0,GDDR6,2220.0,3130.0,160.0,PCIe x16,200.0,2 Fans,18.0,No,No,2.0,1.0,No,Yes,2.0,https://click.linksynergy.com/deeplink?id=nwUw4CS3F2g&mid=44583&murl=https%3a%2f%2fwww.newegg.com%2fProduct%2fProduct.aspx%3fItem%3dN82E16814131876%26ignorebbr%3d1,269.99
PowerColor Reaper Radeon RX 9060 XT 8GB,AMD,Radeon RX 9060 XT 8GB,RX9060XT 8G-A,8.0,GDDR6,2220.0,3130.0,160.0,PCIe x16,200.0,2 Fans,18.0,No,No,2.0,1.0,No,Yes,2.0,https://www.amazon.com/dp/B0F9QS3L7B?tag=pangoly0b-20,269.99
PowerColor Red Devil Radeon RX 7700 XT28th / 101,AMD,Radeon RX 7700 XT,RX 7700 XT 12G-E/OC,12.0,GDDR6,1700.0,2599.0,245.0,PCIe x16,332.0,3 Fans,28.0,No,No,3.0,1.0,No,Yes,2.0,https://click.linksynergy.com/deeplink?id=nwUw4CS3F2g&mid=44583&murl=https%3a%2f%2fwww.newegg.com%2fProduct%2fProduct.aspx%3fItem%3dN82E16814131822%26ignorebbr%3d1,489.99
PowerColor Red Devil Radeon RX 7800 XT21st / 101,AMD,Radeon RX 7800 XT,RX 7800 XT 16G-E/OCRX7800XT 16G-E/OC,16.0,GDDR6,1295.0,2565.0,263.0,PCIe x16,332.0,3 Fans,28.0,No,No,3.0,1.0,No,Yes,2.0,https://click.linksynergy.com/deeplink?id=nwUw4CS3F2g&mid=44583&murl=https%3a%2f%2fwww.newegg.com%2fProduct%2fProduct.aspx%3fItem%3dN82E16814131820%26ignorebbr%3d1,549.99
PowerColor Red Devil Radeon RX 7800 XT Limited ...21st / 101,AMD,Radeon RX 7800 XT,RX 7800 XT 16G-E/OC/LIMITEDRX7800XT 16G-E/OC/LIMITED,16.0,GDDR6,1295.0,2565.0,263.0,PCIe x16,332.0,3 Fans,28.0,No,No,3.0,1.0,No,Yes,2.0,https://click.linksynergy.com/deeplink?id=nwUw4CS3F2g&mid=44583&murl=https%3a%2f%2fwww.newegg.com%2fProduct%2fProduct.aspx%3fItem%3dN82E16814131819%26ignorebbr%3d1,589.99
PowerColor Red Devil Radeon RX 9070 XT8th / 101,AMD,Radeon RX 9070 XT,RX9070XT 16G-E/OC,16.0,GDDR6,2460.0,3060.0,304.0,PCIe x16,340.0,3 Fans,38.0,No,No,3.0,1.0,No,Yes,2.0,https://www.amazon.com/dp/B0CWD7DNTB?tag=pangoly0b-20,819.99
PowerColor Red Devil Radeon RX 9070 XT8th / 101,AMD,Radeon RX 9070 XT,RX9070XT 16G-E/OC,16.0,GDDR6,2460.0,3060.0,304.0,PCIe x16,340.0,3 Fans,38.0,No,No,3.0,1.0,No,Yes,2.0,https://click.linksynergy.com/deeplink?id=nwUw4CS3F2g&mid=44583&murl=https%3a%2f%2fwww.newegg.com%2fProduct%2fProduct.aspx%3fItem%3dN82E16814131869%26ignorebbr%3d1,819.99
Sapphire NITRO+ Radeon RX 7700 XT28th / 101,AMD,Radeon RX 7700 XT,11335-02-20G,12.0,GDDR6,1700.0,2599.0,252.0,PCIe x16,320.0,3 Fans,28.0,No,No,2.0,2.0,No,Yes,3.0,https://click.linksynergy.com/deeplink?id=nwUw4CS3F2g&mid=44583&murl=https%3a%2f%2fwww.newegg.com%2fProduct%2fProduct.aspx%3fItem%3dN82E16814202435%26ignorebbr%3d1,499.99
Sapphire NITRO+ Radeon RX 7700 XT28th / 101,AMD,Radeon RX 7700 XT,11335-02-20G,12.0,GDDR6,1700.0,2599.0,252.0,PCIe x16,320.0,3 Fans,28.0,No,No,2.0,2.0,No,Yes,3.0,https://www.amazon.com/dp/B0CFWW2CZZ?tag=pangoly0b-20,775.25
Sapphire NITRO+ Radeon RX 7800 XT21st / 101,AMD,Radeon RX 7800 XT,11330-01-20G,16.0,GDDR6,1295.0,2565.0,288.0,PCIe x16,320.0,3 Fans,28.0,No,No,2.0,2.0,No,Yes,3.0,https://www.amazon.com/dp/B0CFX69R1R?tag=pangoly0b-20,694.99
Sapphire Nitro+ Radeon RX 9060 XT Gaming 16GB26th / 101,AMD,Radeon RX 9060 XT,11350-01-20G,16.0,GDDR6,2220.0,3320.0,182.0,PCIe x16,300.0,3 Fans,18.0,No,No,1.0,2.0,No,Yes,2.0,https://click.linksynergy.com/deeplink?id=nwUw4CS3F2g&mid=44583&murl=https%3a%2f%2fwww.newegg.com%2fProduct%2fProduct.aspx%3fItem%3dN82E16814202455%26ignorebbr%3d1,399.99
Sapphire Nitro+ Radeon RX 907013th / 101,AMD,Radeon RX 9070,11349-01-20G,16.0,GDDR6,2210.0,2700.0,245.0,PCIe x16,331.0,3 Fans,116.0,No,No,2.0,2.0,No,Yes,3.0,https://www.amazon.com/dp/B0DTHP4QTG?tag=pangoly0b-20,649.99
Sapphire Nitro+ Radeon RX 9070 XT8th / 101,AMD,Radeon RX 9070 XT,11348-01-20G,16.0,GDDR6,2520.0,3060.0,330.0,PCIe x16,331.0,3 Fans,116.0,No,No,2.0,2.0,No,Yes,3.0,https://click.linksynergy.com/deeplink?id=nwUw4CS3F2g&mid=44583&murl=https%3a%2f%2fwww.newegg.com%2fProduct%2fProduct.aspx%3fItem%3dN82E16814202448%26ignorebbr%3d1,749.99
Sapphire Nitro+ Radeon RX 9070 XT8th / 101,AMD,Radeon RX 9070 XT,11348-01-20G,16.0,GDDR6,2520.0,3060.0,330.0,PCIe x16,331.0,3 Fans,116.0,No,No,2.0,2.0,No,Yes,3.0,https://www.amazon.com/dp/B0DTHP39JF?tag=pangoly0b-20,749.99
Sapphire Pulse Radeon RX 760046th / 101,AMD,Radeon RX 7600,11324-01-20G,8.0,GDDR6,1720.0,2755.0,185.0,PCIe x16,240.0,2 Fans,18.0,No,No,3.0,1.0,No,Yes,2.0,https://www.amazon.com/dp/B0C4WBW3XX?tag=pangoly0b-20,467.91
Sapphire Pulse Radeon RX 7700 XT28th / 101,AMD,Radeon RX 7700 XT,11335-04-20G,12.0,GDDR6,1700.0,2544.0,230.0,PCIe x16,280.0,2 Fans,28.0,No,No,2.0,2.0,No,Yes,2.0,https://click.linksynergy.com/deeplink?id=nwUw4CS3F2g&mid=44583&murl=https%3a%2f%2fwww.newegg.com%2fProduct%2fProduct.aspx%3fItem%3dN82E16814202436%26ignorebbr%3d1,416.99
Sapphire Pulse Radeon RX 7800 XT21st / 101,AMD,Radeon RX 7800 XT,11330-02-20G,16.0,GDDR6,1295.0,2430.0,266.0,PCIe x16,280.0,2 Fans,28.0,No,No,2.0,2.0,No,Yes,2.0,https://www.amazon.com/dp/B0CFWM1LNH?tag=pangoly0b-20,791.66
Sapphire Pulse Radeon RX 9060 XT Gaming 16GB26th / 101,AMD,Radeon RX 9060 XT,11350-03-20G,16.0,GDDR6,2220.0,3290.0,170.0,PCIe x16,240.0,2 Fans,18.0,No,No,1.0,2.0,No,Yes,2.0,https://click.linksynergy.com/deeplink?id=nwUw4CS3F2g&mid=44583&murl=https%3a%2f%2fwww.newegg.com%2fProduct%2fProduct.aspx%3fItem%3dN82E16814202457%26ignorebbr%3d1,379.99
Sapphire Pulse Radeon RX 9060 XT Gaming 16GB26th / 101,AMD,Radeon RX 9060 XT,11350-03-20G,16.0,GDDR6,2220.0,3290.0,170.0,PCIe x16,240.0,2 Fans,18.0,No,No,1.0,2.0,No,Yes,2.0,https://www.amazon.com/dp/B0F9LN5VZ6?tag=pangoly0b-20,379.99
Sapphire Pulse Radeon RX 9060 XT Gaming 8GB,AMD,Radeon RX 9060 XT 8GB,11350-04-20G,8.0,GDDR6,2220.0,3290.0,170.0,PCIe x16,240.0,2 Fans,18.0,No,No,1.0,2.0,No,Yes,2.0,https://click.linksynergy.com/deeplink?id=nwUw4CS3F2g&mid=44583&murl=https%3a%2f%2fwww.newegg.com%2fProduct%2fProduct.aspx%3fItem%3dN82E16814202458%26ignorebbr%3d1,299.99
Sapphire Pulse Radeon RX 907013th / 101,AMD,Radeon RX 9070,11349-03-20G,16.0,GDDR6,2070.0,2520.0,220.0,PCIe x16,280.0,3 Fans,28.0,No,No,2.0,2.0,No,Yes,2.0,https://click.linksynergy.com/deeplink?id=nwUw4CS3F2g&mid=44583&murl=https%3a%2f%2fwww.newegg.com%2fProduct%2fProduct.aspx%3fItem%3dN82E16814202453%26ignorebbr%3d1,579.99
Sapphire Pulse Radeon RX 907013th / 101,AMD,Radeon RX 9070,11349-03-20G,16.0,GDDR6,2070.0,2520.0,220.0,PCIe x16,280.0,3 Fans,28.0,No,No,2.0,2.0,No,Yes,2.0,https://www.amazon.com/dp/B0DTHN37BP?tag=pangoly0b-20,599.99
Sapphire Pulse Radeon RX 9070 XT8th / 101,AMD,Radeon RX 9070 XT,11348-03-20G,16.0,GDDR6,2400.0,2970.0,304.0,PCIe x16,320.0,3 Fans,28.0,No,No,2.0,2.0,No,Yes,3.0,https://click.linksynergy.com/deeplink?id=nwUw4CS3F2g&mid=44583&murl=https%3a%2f%2fwww.newegg.com%2fProduct%2fProduct.aspx%3fItem%3dN82E16814202450%26ignorebbr%3d1,699.99
Sapphire Pulse Radeon RX 9070 XT8th / 101,AMD,Radeon RX 9070 XT,11348-03-20G,16.0,GDDR6,2400.0,2970.0,304.0,PCIe x16,320.0,3 Fans,28.0,No,No,2.0,2.0,No,Yes,3.0,https://www.amazon.com/dp/B0DTHMPWFR?tag=pangoly0b-20,699.99
SAPPHIRE PURE Radeon RX 7700 XT28th / 101,AMD,Radeon RX 7700 XT,11335-03-20G,12.0,GDDR6,1700.0,2584.0,240.0,PCIe x16,320.0,3 Fans,28.0,No,No,2.0,2.0,No,Yes,2.0,https://click.linksynergy.com/deeplink?id=nwUw4CS3F2g&mid=44583&murl=https%3a%2f%2fwww.newegg.com%2fProduct%2fProduct.aspx%3fItem%3dN82E16814202438%26ignorebbr%3d1,459.99
Sapphire PURE Radeon RX 7700 XT 12GB Frostpunk ...28th / 101,AMD,Radeon RX 7700 XT,11335-08-50G,12.0,GDDR6,1700.0,2584.0,240.0,PCIe x16,320.0,3 Fans,28.0,No,No,2.0,2.0,No,Yes,2.0,https://click.linksynergy.com/deeplink?id=nwUw4CS3F2g&mid=44583&murl=https%3a%2f%2fwww.newegg.com%2fProduct%2fProduct.aspx%3fItem%3dN82E16814202446%26ignorebbr%3d1,439.97
SAPPHIRE PURE Radeon RX 7800 XT21st / 101,AMD,Radeon RX 7800 XT,11330-03-20G,16.0,GDDR6,1295.0,2475.0,270.0,PCIe x16,320.0,3 Fans,28.0,No,No,2.0,2.0,No,Yes,2.0,https://click.linksynergy.com/deeplink?id=nwUw4CS3F2g&mid=44583&murl=https%3a%2f%2fwww.newegg.com%2fProduct%2fProduct.aspx%3fItem%3dN82E16814202439%26ignorebbr%3d1,489.99
Sapphire Pure Radeon RX 907013th / 101,AMD,Radeon RX 9070,11349-02-20G,16.0,GDDR6,2210.0,2700.0,245.0,PCIe x16,320.0,3 Fans,28.0,No,No,2.0,2.0,No,Yes,3.0,https://www.amazon.com/dp/B0DTHPM52L?tag=pangoly0b-20,1046.9
Sapphire Pure Radeon RX 9070 XT8th / 101,AMD,Radeon RX 9070 XT,11348-02-20G,16.0,GDDR6,2460.0,3010.0,317.0,PCIe x16,320.0,3 Fans,28.0,No,No,2.0,2.0,No,Yes,3.0,https://click.linksynergy.com/deeplink?id=nwUw4CS3F2g&mid=44583&murl=https%3a%2f%2fwww.newegg.com%2fProduct%2fProduct.aspx%3fItem%3dN82E16814202449%26ignorebbr%3d1,769.99
Sapphire Pure Radeon RX 9070 XT8th / 101,AMD,Radeon RX 9070 XT,11348-02-20G,16.0,GDDR6,2460.0,3010.0,317.0,PCIe x16,320.0,3 Fans,28.0,No,No,2.0,2.0,No,Yes,3.0,https://www.amazon.com/dp/B0DTHNM3VM?tag=pangoly0b-20,1260.9
Sapphire Radeon RX 7600 XT PULSE41st / 101,AMD,Radeon RX 7600 XT,11339-04-20G,16.0,GDDR6,1720.0,2810.0,190.0,PCIe x16,250.0,2 Fans,28.0,No,No,3.0,1.0,No,Yes,2.0,https://www.amazon.com/dp/B0CTD21LW1?tag=pangoly0b-20,456.99
Sapphire Radeon RX 7800 XT21st / 101,AMD,Radeon RX 7800 XT,21330-01-20G,16.0,GDDR6,1295.0,2430.0,263.0,PCIe x16,267.0,2 Fans,28.0,No,No,3.0,1.0,No,Yes,2.0,https://click.linksynergy.com/deeplink?id=nwUw4CS3F2g&mid=44583&murl=https%3a%2f%2fwww.newegg.com%2fProduct%2fProduct.aspx%3fItem%3dN82E16814202437%26ignorebbr%3d1,499.99
Sapphire Radeon RX 7900 XT 20G10th / 101,AMD,Radeon RX 7900 XT,21323-01-20G,20.0,GDDR6,2000.0,2400.0,308.0,PCIe x16,276.0,3 Fans,28.0,No,No,2.0,1.0,No,Yes,2.0,https://www.amazon.com/dp/B0BMNGT8XM?tag=pangoly0b-20,699.99
Sparkle Arc A580 ORC OC53rd / 101,Intel,Arc A580,SA580C-8GOC,8.0,GDDR6,1700.0,2000.0,175.0,PCIe x16,222.0,2 Fans,28.0,No,No,3.0,0.0,No,No,2.0,https://click.linksynergy.com/deeplink?id=nwUw4CS3F2g&mid=44583&murl=https%3a%2f%2fwww.newegg.com%2fProduct%2fProduct.aspx%3fItem%3dN82E16814993006%26ignorebbr%3d1,179.97
Sparkle Arc B570 Guardian OC43rd / 101,Intel,Arc B570,SB570G-10GOC1A1-S00421600G,10.0,GDDR6,2500.0,2660.0,170.0,PCIe x16,242.0,2 Fans,18.0,No,No,3.0,1.0,No,No,2.0,https://www.amazon.com/dp/B0DR337DJG?tag=pangoly0b-20,249.99
Sparkle Arc B570 Guardian OC43rd / 101,Intel,Arc B570,SB570G-10GOC1A1-S00421600G,10.0,GDDR6,2500.0,2660.0,170.0,PCIe x16,242.0,2 Fans,18.0,No,No,3.0,1.0,No,No,2.0,https://click.linksynergy.com/deeplink?id=nwUw4CS3F2g&mid=44583&murl=https%3a%2f%2fwww.newegg.com%2fProduct%2fProduct.aspx%3fItem%3dN82E16814993014%26ignorebbr%3d1,249.99
Sparkle Arc B580 TITAN OC36th / 101,Intel,Arc B580,SB580T-12GOC,12.0,GDDR6,2670.0,2740.0,200.0,PCIe x16,315.0,3 Fans,18.0,No,No,3.0,1.0,No,No,2.0,https://click.linksynergy.com/deeplink?id=nwUw4CS3F2g&mid=44583&murl=https%3a%2f%2fwww.newegg.com%2fProduct%2fProduct.aspx%3fItem%3dN82E16814993013%26ignorebbr%3d1,299.99
XFX Mercury Radeon RX 9060 XT OC Gaming Edition...26th / 101,AMD,Radeon RX 9060 XT,RX-96TMERCB9,16.0,GDDR6,2220.0,3320.0,160.0,PCIe x16,320.0,3 Fans,18.0,No,No,2.0,1.0,No,Yes,2.0,https://bestbuy.7tiv.net/c/2632153/2711001/10014?prodsku=6632944&u=https%3A%2F%2Fwww.bestbuy.com%2Fproduct%2Fxfx-mercury-amd-radeon-rx-9060xt-oc-gaming-edition-16gb-gddr6-pci-express-5-0-gaming-graphics-card-black%2FJ39HPQ839S&intsrc=CATF_21610,379.99
