Name,URL,Price,Brand,Chipset,Socket,Form Factor,Memory Type,Memory Max OC,WiFi,WiFi Standard,PCIe,M2 Gen,VRM
"Graootoly 1 carte mère H310 B250 pour ordinateur de bureau, LGA 1151, pièces de rechange pour carte mère ATX 6Th 7Th 8Th 9Th pour Core I3 I5 I7 M ATX DDR4",https://www.amazon.fr/Graootoly-ordinateur-bureau-pi%C3%A8ces-rechange/dp/B0CQLF3QG1/ref=sr_1_1385?c=ts&dib=eyJ2IjoiMSJ9.rc2rmY7SU1GHlt61E6T0B8tvRyxkastqNGCa6rubZTyIgBC_4EGIR-Pn1KE4_7sJrBrVfpgfsxbhm5JoFuLrAiLrZq45aSVJX4UYxJFJEoUWELTAMV0Ap7eq3FRlCzaSzK-VmvhOPnoJ_uy2x6oLuZrZgfo7yYFHJr8tkJ5O8sVzRUZdBqPqfI2Rt8KslK21Jn-gG2dQWzzvWbkihZuB-8c-kRXy8nzFsH4wkc1ErT1pyuoylnQGxPgiOnTwtT2X1giUPxRjW3b2vVg8F8q28k-WRG_928lgaSPtqJu41VQ.6knLUJB4ygZOCtIvJGcoyGhx9XnTVEyJFR3nG4cx7GY&dib_tag=se&keywords=Motherboards&qid=1760141325&s=computers&sr=1-1385&ts_id=430341031&xpid=ZI83ORZ8tsFrB,N/A,,H310,,ATX,DDR4,,No,,,,
Graootoly B75-H I3-2120 CPU + 1X8G DDR3 1600MHz RAM LGA 1155 USB 3.0 3.0 Kit de pièces de carte mère de bureau,https://www.amazon.fr/Graootoly-I3-2120-1600MHz-pi%C3%A8ces-bureau/dp/B0CQLDT3L7/ref=sr_1_1386?c=ts&dib=eyJ2IjoiMSJ9.rc2rmY7SU1GHlt61E6T0B8tvRyxkastqNGCa6rubZTyIgBC_4EGIR-Pn1KE4_7sJrBrVfpgfsxbhm5JoFuLrAiLrZq45aSVJX4UYxJFJEoUWELTAMV0Ap7eq3FRlCzaSzK-VmvhOPnoJ_uy2x6oLuZrZgfo7yYFHJr8tkJ5O8sVzRUZdBqPqfI2Rt8KslK21Jn-gG2dQWzzvWbkihZuB-8c-kRXy8nzFsH4wkc1ErT1pyuoylnQGxPgiOnTwtT2X1giUPxRjW3b2vVg8F8q28k-WRG_928lgaSPtqJu41VQ.6knLUJB4ygZOCtIvJGcoyGhx9XnTVEyJFR3nG4cx7GY&dib_tag=se&keywords=Motherboards&qid=1760141325&s=computers&sr=1-1386&ts_id=430341031&xpid=ZI83ORZ8tsFrB,N/A,,2120,,,,,No,,,,
Graootoly B75-H Carte mère de bureau avec 2 x 8 Go DDR3 1600 MHz RAM LGA 1155 pour processeur I3 I5 I7 USB 3.0 3.0 Support jusqu'à 16 Go,https://www.amazon.fr/Graootoly-bureau-processeur-Support-jusqu%C3%A0/dp/B0CQLCB4V5/ref=sr_1_1387?c=ts&dib=eyJ2IjoiMSJ9.rc2rmY7SU1GHlt61E6T0B8tvRyxkastqNGCa6rubZTyIgBC_4EGIR-Pn1KE4_7sJrBrVfpgfsxbhm5JoFuLrAiLrZq45aSVJX4UYxJFJEoUWELTAMV0Ap7eq3FRlCzaSzK-VmvhOPnoJ_uy2x6oLuZrZgfo7yYFHJr8tkJ5O8sVzRUZdBqPqfI2Rt8KslK21Jn-gG2dQWzzvWbkihZuB-8c-kRXy8nzFsH4wkc1ErT1pyuoylnQGxPgiOnTwtT2X1giUPxRjW3b2vVg8F8q28k-WRG_928lgaSPtqJu41VQ.6knLUJB4ygZOCtIvJGcoyGhx9XnTVEyJFR3nG4cx7GY&dib_tag=se&keywords=Motherboards&qid=1760141325&s=computers&sr=1-1387&ts_id=430341031&xpid=ZI83ORZ8tsFrB,N/A,,1600,,,,,No,,,,
Graootoly B75-H Carte mère de bureau + processeur I3-3220 + 1 x 4G DDR3 1600 MHz RAM LGA 1155 USB 3.0 3.0,https://www.amazon.fr/Graootoly-B75-H-bureau-processeur-I3-3220/dp/B0CQLCB35B/ref=sr_1_1388?c=ts&dib=eyJ2IjoiMSJ9.rc2rmY7SU1GHlt61E6T0B8tvRyxkastqNGCa6rubZTyIgBC_4EGIR-Pn1KE4_7sJrBrVfpgfsxbhm5JoFuLrAiLrZq45aSVJX4UYxJFJEoUWELTAMV0Ap7eq3FRlCzaSzK-VmvhOPnoJ_uy2x6oLuZrZgfo7yYFHJr8tkJ5O8sVzRUZdBqPqfI2Rt8KslK21Jn-gG2dQWzzvWbkihZuB-8c-kRXy8nzFsH4wkc1ErT1pyuoylnQGxPgiOnTwtT2X1giUPxRjW3b2vVg8F8q28k-WRG_928lgaSPtqJu41VQ.6knLUJB4ygZOCtIvJGcoyGhx9XnTVEyJFR3nG4cx7GY&dib_tag=se&keywords=Motherboards&qid=1760141325&s=computers&sr=1-1388&ts_id=430341031&xpid=ZI83ORZ8tsFrB,N/A,,3220,,,,,No,,,,
Graootoly B85M VHL Carte mère de bureau avec 1 x DDR3 1600 MHz 8 Go de RAM LGA 1155 pour I3 I5 I7 CPU USB 3.0 3.0 Support jusqu'à 16 Go Facile à installer,https://www.amazon.fr/Graootoly-bureau-Support-jusqu%C3%A0-installer/dp/B0CPY5CQY1/ref=sr_1_1389?c=ts&dib=eyJ2IjoiMSJ9.rc2rmY7SU1GHlt61E6T0B8tvRyxkastqNGCa6rubZTyIgBC_4EGIR-Pn1KE4_7sJrBrVfpgfsxbhm5JoFuLrAiLrZq45aSVJX4UYxJFJEoUWELTAMV0Ap7eq3FRlCzaSzK-VmvhOPnoJ_uy2x6oLuZrZgfo7yYFHJr8tkJ5O8sVzRUZdBqPqfI2Rt8KslK21Jn-gG2dQWzzvWbkihZuB-8c-kRXy8nzFsH4wkc1ErT1pyuoylnQGxPgiOnTwtT2X1giUPxRjW3b2vVg8F8q28k-WRG_928lgaSPtqJu41VQ.6knLUJB4ygZOCtIvJGcoyGhx9XnTVEyJFR3nG4cx7GY&dib_tag=se&keywords=Motherboards&qid=1760141325&s=computers&sr=1-1389&ts_id=430341031&xpid=ZI83ORZ8tsFrB,N/A,,1600,,,,,No,,,,
Graootoly Emplacements RAM 1600 MHz Carte mère 1155CPU + CPU I3-3240 LGA 1155 USB 3.0 3.0 Prend en charge jusqu'à 16 Go DDR3 1600 MHz RAM Slots,https://www.amazon.fr/Graootoly-Emplacements-1155CPU-I3-3240-charge/dp/B0CPY3LRJJ/ref=sr_1_1390?c=ts&dib=eyJ2IjoiMSJ9.rc2rmY7SU1GHlt61E6T0B8tvRyxkastqNGCa6rubZTyIgBC_4EGIR-Pn1KE4_7sJrBrVfpgfsxbhm5JoFuLrAiLrZq45aSVJX4UYxJFJEoUWELTAMV0Ap7eq3FRlCzaSzK-VmvhOPnoJ_uy2x6oLuZrZgfo7yYFHJr8tkJ5O8sVzRUZdBqPqfI2Rt8KslK21Jn-gG2dQWzzvWbkihZuB-8c-kRXy8nzFsH4wkc1ErT1pyuoylnQGxPgiOnTwtT2X1giUPxRjW3b2vVg8F8q28k-WRG_928lgaSPtqJu41VQ.6knLUJB4ygZOCtIvJGcoyGhx9XnTVEyJFR3nG4cx7GY&dib_tag=se&keywords=Motherboards&qid=1760141325&s=computers&sr=1-1390&ts_id=430341031&xpid=ZI83ORZ8tsFrB,N/A,,1600,,,,,No,,,,
Graootoly ITX H61 Carte mère de bureau + I3-2130 + 2 x 8 Go DDR3 1600 MHz RAM CPU LGA 1155 Support jusqu'à 16 Go de RAM Slots Carte réseau 100 m Facile à installer Facile à utiliser,https://www.amazon.fr/Graootoly-I3-2130-Support-installer-utiliser/dp/B0CPY2S5CG/ref=sr_1_1391?c=ts&dib=eyJ2IjoiMSJ9.rc2rmY7SU1GHlt61E6T0B8tvRyxkastqNGCa6rubZTyIgBC_4EGIR-Pn1KE4_7sJrBrVfpgfsxbhm5JoFuLrAiLrZq45aSVJX4UYxJFJEoUWELTAMV0Ap7eq3FRlCzaSzK-VmvhOPnoJ_uy2x6oLuZrZgfo7yYFHJr8tkJ5O8sVzRUZdBqPqfI2Rt8KslK21Jn-gG2dQWzzvWbkihZuB-8c-kRXy8nzFsH4wkc1ErT1pyuoylnQGxPgiOnTwtT2X1giUPxRjW3b2vVg8F8q28k-WRG_928lgaSPtqJu41VQ.6knLUJB4ygZOCtIvJGcoyGhx9XnTVEyJFR3nG4cx7GY&dib_tag=se&keywords=Motherboards&qid=1760141325&s=computers&sr=1-1391&ts_id=430341031&xpid=ZI83ORZ8tsFrB,N/A,,2130,,,,,No,,,,
"MSI MAG B760 Tomahawk Carte mère de jeu WiFi (prend en charge les processeurs Intel de 12e/13e génération, LGA 1700, DDR5, PCIe 5.0, M.2, LAN 2,5 Gbit/s, USB 3.2 Gen2, Wi-Fi 6E, ATX)",https://www.amazon.fr/MSI-Tomahawk-compatible-processeurs-g%C3%A9n%C3%A9ration/dp/B0BRQV1P6M/ref=sr_1_1392?c=ts&dib=eyJ2IjoiMSJ9.rc2rmY7SU1GHlt61E6T0B8tvRyxkastqNGCa6rubZTyIgBC_4EGIR-Pn1KE4_7sJrBrVfpgfsxbhm5JoFuLrAiLrZq45aSVJX4UYxJFJEoUWELTAMV0Ap7eq3FRlCzaSzK-VmvhOPnoJ_uy2x6oLuZrZgfo7yYFHJr8tkJ5O8sVzRUZdBqPqfI2Rt8KslK21Jn-gG2dQWzzvWbkihZuB-8c-kRXy8nzFsH4wkc1ErT1pyuoylnQGxPgiOnTwtT2X1giUPxRjW3b2vVg8F8q28k-WRG_928lgaSPtqJu41VQ.6knLUJB4ygZOCtIvJGcoyGhx9XnTVEyJFR3nG4cx7GY&dib_tag=se&keywords=Motherboards&qid=1760141325&s=computers&sr=1-1392&ts_id=430341031&xpid=ZI83ORZ8tsFrB,N/A,Msi,B760,,ATX,DDR5,,Yes,WiFi ,5.0,,
PagrindinÄ— plokštÄ— ASROCK B760 Pro RS/D4 Socket 1700 DDR4 ATX,https://www.amazon.fr/Pagrindin%C3%84-plok%C5%A1t%C3%84-B760-RS-D4/dp/B0BQWRCYNX/ref=sr_1_1393?c=ts&dib=eyJ2IjoiMSJ9.JNh2ptamfoJCG_Zah-t090_atE4vJJTTAkNNXd5D6dBOhJyrTA0NuwTuJiz8hFpEzd1W-yFMfKAotwRiAA1_fNg9Bov0VLSAZZqY-PoLYa7bL3u-Bd1rLLGRGVFT1zMlMj5Y2AYQXnk4EiEDWWosnAPGmxGgcQ4ymaEE35TFMGxnhgxRgQvR9AlBYhTBoWV3Xve_cAxHQQw2Ot3j5FWfkvxlcsQ7zVW6b1NPZ-tMpII2p2nFiDLhG4gkxFAKIsI647jsUjAM3bFtdXuXWXsos8_X6idCSbvu9tkJABLtKT0.-Hn-9QRgnYSiKKeVuADKywy6dVcXmBSw2tM18Uo8Kuw&dib_tag=se&keywords=Motherboards&qid=1760141329&s=computers&sr=1-1393&ts_id=430341031&xpid=ZI83ORZ8tsFrB,N/A,Asrock,B760,,ATX,DDR4,,No,,,,
Carte mère A1465 Air 11 A1370 A1465 2010 2011 2012 2013 2014 2015(2011 1.6GHz i5 2GB),https://www.amazon.fr/Carte-m%C3%A8re-A1465-A1370-1-6GHz/dp/B0FGVM85TN/ref=sr_1_1394?c=ts&dib=eyJ2IjoiMSJ9.JNh2ptamfoJCG_Zah-t090_atE4vJJTTAkNNXd5D6dBOhJyrTA0NuwTuJiz8hFpEzd1W-yFMfKAotwRiAA1_fNg9Bov0VLSAZZqY-PoLYa7bL3u-Bd1rLLGRGVFT1zMlMj5Y2AYQXnk4EiEDWWosnAPGmxGgcQ4ymaEE35TFMGxnhgxRgQvR9AlBYhTBoWV3Xve_cAxHQQw2Ot3j5FWfkvxlcsQ7zVW6b1NPZ-tMpII2p2nFiDLhG4gkxFAKIsI647jsUjAM3bFtdXuXWXsos8_X6idCSbvu9tkJABLtKT0.-Hn-9QRgnYSiKKeVuADKywy6dVcXmBSw2tM18Uo8Kuw&dib_tag=se&keywords=Motherboards&qid=1760141329&s=computers&sr=1-1394&ts_id=430341031&xpid=ZI83ORZ8tsFrB,N/A,,2010,,,,,No,,,,
"GIGABYTE B760 AORUS Elite AX DDR4 Carte mère - Prend en Charge Les processeurs Intel Core de 14e génération, 12*+1+1 Phases VRM numérique, jusqu'à 5333MHz DDR4 (OC), 3xPCIe 4.0 M.2, Wi-FI 6E",https://www.amazon.fr/GIGABYTE-Intel-B760-AX-DDR4/dp/B0BPMHM4ZP/ref=sr_1_1395?c=ts&dib=eyJ2IjoiMSJ9.JNh2ptamfoJCG_Zah-t090_atE4vJJTTAkNNXd5D6dBOhJyrTA0NuwTuJiz8hFpEzd1W-yFMfKAotwRiAA1_fNg9Bov0VLSAZZqY-PoLYa7bL3u-Bd1rLLGRGVFT1zMlMj5Y2AYQXnk4EiEDWWosnAPGmxGgcQ4ymaEE35TFMGxnhgxRgQvR9AlBYhTBoWV3Xve_cAxHQQw2Ot3j5FWfkvxlcsQ7zVW6b1NPZ-tMpII2p2nFiDLhG4gkxFAKIsI647jsUjAM3bFtdXuXWXsos8_X6idCSbvu9tkJABLtKT0.-Hn-9QRgnYSiKKeVuADKywy6dVcXmBSw2tM18Uo8Kuw&dib_tag=se&keywords=Motherboards&qid=1760141329&s=computers&sr=1-1395&ts_id=430341031&xpid=ZI83ORZ8tsFrB,N/A,Gigabyte,B760,,,DDR4,,No,,4.0,,
Graootoly B75-H Carte mère de bureau + I3-3220 CPU LGA 1155 USB 3.0 3.0 Support jusqu'à 16 Go DDR3 1600 MHz RAM Slots,https://www.amazon.fr/Graootoly-bureau-I3-3220-Support-jusqu%C3%A0/dp/B0CQLDGJWR/ref=sr_1_1396?c=ts&dib=eyJ2IjoiMSJ9.JNh2ptamfoJCG_Zah-t090_atE4vJJTTAkNNXd5D6dBOhJyrTA0NuwTuJiz8hFpEzd1W-yFMfKAotwRiAA1_fNg9Bov0VLSAZZqY-PoLYa7bL3u-Bd1rLLGRGVFT1zMlMj5Y2AYQXnk4EiEDWWosnAPGmxGgcQ4ymaEE35TFMGxnhgxRgQvR9AlBYhTBoWV3Xve_cAxHQQw2Ot3j5FWfkvxlcsQ7zVW6b1NPZ-tMpII2p2nFiDLhG4gkxFAKIsI647jsUjAM3bFtdXuXWXsos8_X6idCSbvu9tkJABLtKT0.-Hn-9QRgnYSiKKeVuADKywy6dVcXmBSw2tM18Uo8Kuw&dib_tag=se&keywords=Motherboards&qid=1760141329&s=computers&sr=1-1396&ts_id=430341031&xpid=ZI83ORZ8tsFrB,N/A,,3220,,,,,No,,,,
Graootoly B75M Carte mère B75M pour ordinateur + CPU I3-3240 LGA 1155 USB 3.0 3.0 Support jusqu'à 16 Go DDR3 1600 MHz RAM Slots,https://www.amazon.fr/Graootoly-ordinateur-I3-3240-Support-jusqu%C3%A0/dp/B0CQLCBHK1/ref=sr_1_1397?c=ts&dib=eyJ2IjoiMSJ9.JNh2ptamfoJCG_Zah-t090_atE4vJJTTAkNNXd5D6dBOhJyrTA0NuwTuJiz8hFpEzd1W-yFMfKAotwRiAA1_fNg9Bov0VLSAZZqY-PoLYa7bL3u-Bd1rLLGRGVFT1zMlMj5Y2AYQXnk4EiEDWWosnAPGmxGgcQ4ymaEE35TFMGxnhgxRgQvR9AlBYhTBoWV3Xve_cAxHQQw2Ot3j5FWfkvxlcsQ7zVW6b1NPZ-tMpII2p2nFiDLhG4gkxFAKIsI647jsUjAM3bFtdXuXWXsos8_X6idCSbvu9tkJABLtKT0.-Hn-9QRgnYSiKKeVuADKywy6dVcXmBSw2tM18Uo8Kuw&dib_tag=se&keywords=Motherboards&qid=1760141329&s=computers&sr=1-1397&ts_id=430341031&xpid=ZI83ORZ8tsFrB,N/A,,3240,,,,,No,,,,
Graootoly ITX H61 Carte mère de bureau + I3-3220 + 1 x 8 Go DDR3 1600 MHz RAM CPU LGA 1155 Support jusqu'à 16 Go de RAM Slots 100 M Carte Réseau Pièces de rechange Accessoires,https://www.amazon.fr/Graootoly-I3-3220-Support-rechange-Accessoires/dp/B0CPY53TSZ/ref=sr_1_1398?c=ts&dib=eyJ2IjoiMSJ9.JNh2ptamfoJCG_Zah-t090_atE4vJJTTAkNNXd5D6dBOhJyrTA0NuwTuJiz8hFpEzd1W-yFMfKAotwRiAA1_fNg9Bov0VLSAZZqY-PoLYa7bL3u-Bd1rLLGRGVFT1zMlMj5Y2AYQXnk4EiEDWWosnAPGmxGgcQ4ymaEE35TFMGxnhgxRgQvR9AlBYhTBoWV3Xve_cAxHQQw2Ot3j5FWfkvxlcsQ7zVW6b1NPZ-tMpII2p2nFiDLhG4gkxFAKIsI647jsUjAM3bFtdXuXWXsos8_X6idCSbvu9tkJABLtKT0.-Hn-9QRgnYSiKKeVuADKywy6dVcXmBSw2tM18Uo8Kuw&dib_tag=se&keywords=Motherboards&qid=1760141329&s=computers&sr=1-1398&ts_id=430341031&xpid=ZI83ORZ8tsFrB,N/A,,3220,,,,,No,,,,
Graootoly ITX H61 Carte mère d'ordinateur + I3-3240 + 1 x DDR3 1600 MHz 4G RAM CPU LGA 1155 Support jusqu'à 16 Go de RAM Slots Carte réseau 100 m,https://www.amazon.fr/Graootoly-dordinateur-I3-3240-Support-jusqu%C3%A0/dp/B0CPY4P6Y4/ref=sr_1_1399?c=ts&dib=eyJ2IjoiMSJ9.JNh2ptamfoJCG_Zah-t090_atE4vJJTTAkNNXd5D6dBOhJyrTA0NuwTuJiz8hFpEzd1W-yFMfKAotwRiAA1_fNg9Bov0VLSAZZqY-PoLYa7bL3u-Bd1rLLGRGVFT1zMlMj5Y2AYQXnk4EiEDWWosnAPGmxGgcQ4ymaEE35TFMGxnhgxRgQvR9AlBYhTBoWV3Xve_cAxHQQw2Ot3j5FWfkvxlcsQ7zVW6b1NPZ-tMpII2p2nFiDLhG4gkxFAKIsI647jsUjAM3bFtdXuXWXsos8_X6idCSbvu9tkJABLtKT0.-Hn-9QRgnYSiKKeVuADKywy6dVcXmBSw2tM18Uo8Kuw&dib_tag=se&keywords=Motherboards&qid=1760141329&s=computers&sr=1-1399&ts_id=430341031&xpid=ZI83ORZ8tsFrB,N/A,,3240,,,,,No,,,,
Graootoly ITX H61 Carte mère de bureau avec 2 x 8 Go DDR3 1600 MHz RAM CPU LGA 1155 Support jusqu'à 16 Go de RAM Slots Carte réseau 100 m Facile à installer Facile à utiliser,https://www.amazon.fr/Graootoly-Support-Durable-installer-utiliser/dp/B0CPY4NZ5Y/ref=sr_1_1400?c=ts&dib=eyJ2IjoiMSJ9.JNh2ptamfoJCG_Zah-t090_atE4vJJTTAkNNXd5D6dBOhJyrTA0NuwTuJiz8hFpEzd1W-yFMfKAotwRiAA1_fNg9Bov0VLSAZZqY-PoLYa7bL3u-Bd1rLLGRGVFT1zMlMj5Y2AYQXnk4EiEDWWosnAPGmxGgcQ4ymaEE35TFMGxnhgxRgQvR9AlBYhTBoWV3Xve_cAxHQQw2Ot3j5FWfkvxlcsQ7zVW6b1NPZ-tMpII2p2nFiDLhG4gkxFAKIsI647jsUjAM3bFtdXuXWXsos8_X6idCSbvu9tkJABLtKT0.-Hn-9QRgnYSiKKeVuADKywy6dVcXmBSw2tM18Uo8Kuw&dib_tag=se&keywords=Motherboards&qid=1760141329&s=computers&sr=1-1400&ts_id=430341031&xpid=ZI83ORZ8tsFrB,N/A,,1600,,,,,No,,,,
Graootoly ITX H61 Carte mère de bureau + I3-3220 + 1 x DDR3 1600 MHz 4G RAM CPU LGA 1155 Support jusqu'à 16 Go de RAM Slots 100 M Carte réseau Pièces de rechange Accessoires,https://www.amazon.fr/Graootoly-I3-3220-Support-rechange-Accessoires/dp/B0CPY4CN32/ref=sr_1_1401?c=ts&dib=eyJ2IjoiMSJ9.JNh2ptamfoJCG_Zah-t090_atE4vJJTTAkNNXd5D6dBOhJyrTA0NuwTuJiz8hFpEzd1W-yFMfKAotwRiAA1_fNg9Bov0VLSAZZqY-PoLYa7bL3u-Bd1rLLGRGVFT1zMlMj5Y2AYQXnk4EiEDWWosnAPGmxGgcQ4ymaEE35TFMGxnhgxRgQvR9AlBYhTBoWV3Xve_cAxHQQw2Ot3j5FWfkvxlcsQ7zVW6b1NPZ-tMpII2p2nFiDLhG4gkxFAKIsI647jsUjAM3bFtdXuXWXsos8_X6idCSbvu9tkJABLtKT0.-Hn-9QRgnYSiKKeVuADKywy6dVcXmBSw2tM18Uo8Kuw&dib_tag=se&keywords=Motherboards&qid=1760141329&s=computers&sr=1-1401&ts_id=430341031&xpid=ZI83ORZ8tsFrB,N/A,,3220,,,,,No,,,,
Graootoly B85M VHL Carte mère de bureau + I3-2130 CPU LGA 1155 USB 3.0 3.0 Support jusqu'à 16 Go DDR3 1600 MHz RAM Slots Facile à installer Facile à utiliser,https://www.amazon.fr/Graootoly-I3-2130-Support-installer-utiliser/dp/B0CPY2RRVS/ref=sr_1_1402?c=ts&dib=eyJ2IjoiMSJ9.JNh2ptamfoJCG_Zah-t090_atE4vJJTTAkNNXd5D6dBOhJyrTA0NuwTuJiz8hFpEzd1W-yFMfKAotwRiAA1_fNg9Bov0VLSAZZqY-PoLYa7bL3u-Bd1rLLGRGVFT1zMlMj5Y2AYQXnk4EiEDWWosnAPGmxGgcQ4ymaEE35TFMGxnhgxRgQvR9AlBYhTBoWV3Xve_cAxHQQw2Ot3j5FWfkvxlcsQ7zVW6b1NPZ-tMpII2p2nFiDLhG4gkxFAKIsI647jsUjAM3bFtdXuXWXsos8_X6idCSbvu9tkJABLtKT0.-Hn-9QRgnYSiKKeVuADKywy6dVcXmBSw2tM18Uo8Kuw&dib_tag=se&keywords=Motherboards&qid=1760141329&s=computers&sr=1-1402&ts_id=430341031&xpid=ZI83ORZ8tsFrB,N/A,,2130,,,,,No,,,,
"7inch HDMI Capacitive Touchscreen Display, 1024x600 Resolution, Fits Raspberry Pi, Jetson Nano, Windows, Ubuntu - Plug & Play, Stereo Speakers, Multi-Language OSD",https://www.amazon.fr/Capacitive-Touchscreen-1024x600-Resolution-Raspberry/dp/B0DY1ZVD5K/ref=sr_1_1403?c=ts&dib=eyJ2IjoiMSJ9.JNh2ptamfoJCG_Zah-t090_atE4vJJTTAkNNXd5D6dBOhJyrTA0NuwTuJiz8hFpEzd1W-yFMfKAotwRiAA1_fNg9Bov0VLSAZZqY-PoLYa7bL3u-Bd1rLLGRGVFT1zMlMj5Y2AYQXnk4EiEDWWosnAPGmxGgcQ4ymaEE35TFMGxnhgxRgQvR9AlBYhTBoWV3Xve_cAxHQQw2Ot3j5FWfkvxlcsQ7zVW6b1NPZ-tMpII2p2nFiDLhG4gkxFAKIsI647jsUjAM3bFtdXuXWXsos8_X6idCSbvu9tkJABLtKT0.-Hn-9QRgnYSiKKeVuADKywy6dVcXmBSw2tM18Uo8Kuw&dib_tag=se&keywords=Motherboards&qid=1760141329&s=computers&sr=1-1403&ts_id=430341031&xpid=ZI83ORZ8tsFrB,"49,92 €",,,,,,,No,,,,
Graootoly B75-H B75-H Carte mère de bureau + I3-2120 CPU LGA 1155 USB 3.0 3.0 Support jusqu'à 16 Go DDR3 1600 MHz Emplacements pour ordinateur Carte mère,https://www.amazon.fr/Graootoly-I3-2120-Support-Emplacements-ordinateur/dp/B0CQLDWZXP/ref=sr_1_1404?c=ts&dib=eyJ2IjoiMSJ9.JNh2ptamfoJCG_Zah-t090_atE4vJJTTAkNNXd5D6dBOhJyrTA0NuwTuJiz8hFpEzd1W-yFMfKAotwRiAA1_fNg9Bov0VLSAZZqY-PoLYa7bL3u-Bd1rLLGRGVFT1zMlMj5Y2AYQXnk4EiEDWWosnAPGmxGgcQ4ymaEE35TFMGxnhgxRgQvR9AlBYhTBoWV3Xve_cAxHQQw2Ot3j5FWfkvxlcsQ7zVW6b1NPZ-tMpII2p2nFiDLhG4gkxFAKIsI647jsUjAM3bFtdXuXWXsos8_X6idCSbvu9tkJABLtKT0.-Hn-9QRgnYSiKKeVuADKywy6dVcXmBSw2tM18Uo8Kuw&dib_tag=se&keywords=Motherboards&qid=1760141329&s=computers&sr=1-1404&ts_id=430341031&xpid=ZI83ORZ8tsFrB,N/A,,2120,,,,,No,,,,
Graootoly B75M Carte mère de bureau avec support jusqu'à 16 Go plastique + métal pour processeur I3 I5 I7 CPU USB 3.0 3.0,https://www.amazon.fr/Graootoly-bureau-support-plastique-processeur/dp/B0CQLDQKT6/ref=sr_1_1405?c=ts&dib=eyJ2IjoiMSJ9.JNh2ptamfoJCG_Zah-t090_atE4vJJTTAkNNXd5D6dBOhJyrTA0NuwTuJiz8hFpEzd1W-yFMfKAotwRiAA1_fNg9Bov0VLSAZZqY-PoLYa7bL3u-Bd1rLLGRGVFT1zMlMj5Y2AYQXnk4EiEDWWosnAPGmxGgcQ4ymaEE35TFMGxnhgxRgQvR9AlBYhTBoWV3Xve_cAxHQQw2Ot3j5FWfkvxlcsQ7zVW6b1NPZ-tMpII2p2nFiDLhG4gkxFAKIsI647jsUjAM3bFtdXuXWXsos8_X6idCSbvu9tkJABLtKT0.-Hn-9QRgnYSiKKeVuADKywy6dVcXmBSw2tM18Uo8Kuw&dib_tag=se&keywords=Motherboards&qid=1760141329&s=computers&sr=1-1405&ts_id=430341031&xpid=ZI83ORZ8tsFrB,N/A,,,,,,,No,,,,
Graootoly 1 set B75-H Carte mère de bureau avec 1 x DDR3 1600 MHz 4G RAM LGA 1155 Accessoires de remplacement pour I3 I5 I7 CPU USB 3.0 3.0 Support jusqu'à 16 Go,https://www.amazon.fr/Graootoly-bureau-Accessoires-remplacement-Support/dp/B0CQLCBFTF/ref=sr_1_1406?c=ts&dib=eyJ2IjoiMSJ9.JNh2ptamfoJCG_Zah-t090_atE4vJJTTAkNNXd5D6dBOhJyrTA0NuwTuJiz8hFpEzd1W-yFMfKAotwRiAA1_fNg9Bov0VLSAZZqY-PoLYa7bL3u-Bd1rLLGRGVFT1zMlMj5Y2AYQXnk4EiEDWWosnAPGmxGgcQ4ymaEE35TFMGxnhgxRgQvR9AlBYhTBoWV3Xve_cAxHQQw2Ot3j5FWfkvxlcsQ7zVW6b1NPZ-tMpII2p2nFiDLhG4gkxFAKIsI647jsUjAM3bFtdXuXWXsos8_X6idCSbvu9tkJABLtKT0.-Hn-9QRgnYSiKKeVuADKywy6dVcXmBSw2tM18Uo8Kuw&dib_tag=se&keywords=Motherboards&qid=1760141329&s=computers&sr=1-1406&ts_id=430341031&xpid=ZI83ORZ8tsFrB,N/A,,1600,,,,,No,,,,
Graootoly Carte mère de bureau B75-H avec 1 x 8 Go DDR3 1600 MHz RAM LGA 1155 pour I3 I5 I7 CPU USB 3.0 3.0 Support jusqu'à 16 Go,https://www.amazon.fr/Graootoly-Carte-bureau-Support-jusqu%C3%A0/dp/B0CQLC842Z/ref=sr_1_1407?c=ts&dib=eyJ2IjoiMSJ9.JNh2ptamfoJCG_Zah-t090_atE4vJJTTAkNNXd5D6dBOhJyrTA0NuwTuJiz8hFpEzd1W-yFMfKAotwRiAA1_fNg9Bov0VLSAZZqY-PoLYa7bL3u-Bd1rLLGRGVFT1zMlMj5Y2AYQXnk4EiEDWWosnAPGmxGgcQ4ymaEE35TFMGxnhgxRgQvR9AlBYhTBoWV3Xve_cAxHQQw2Ot3j5FWfkvxlcsQ7zVW6b1NPZ-tMpII2p2nFiDLhG4gkxFAKIsI647jsUjAM3bFtdXuXWXsos8_X6idCSbvu9tkJABLtKT0.-Hn-9QRgnYSiKKeVuADKywy6dVcXmBSw2tM18Uo8Kuw&dib_tag=se&keywords=Motherboards&qid=1760141329&s=computers&sr=1-1407&ts_id=430341031&xpid=ZI83ORZ8tsFrB,N/A,,1600,,,,,No,,,,
