Name,URL,Price,Taille RAM,Type de RAM,Carte graphique,Fréquence d’horloge de la mémoire
XFX VGA 8GB Radeon RX7600 Speedster SWFT210 Core Gaming 3xDP/H,https://www.amazon.fr/XFX-Radeon-RX7600-Speedster-SWFT210/dp/B0C59RVD98/ref=sr_1_119?c=ts&dib=eyJ2IjoiMSJ9.pk7rsZ6zvbO8IIZ-eHRx_cBrQ_JrygiPprDTKxU1YU6t_khF4WhIjVIwQs4A6GcUaTvgsVotusVv2Rj_Qds796nx8Vl896FKId-2N1XFgckcda_UA6YpkXIQME7Jj6F1inTMIa1bBPoXqffzgq-TTdpK2_p3Qy1zSUO2fZXynwMvIIhAjRsmui_Y8WqJdg1yInOb9n1tsWpAnoKnrIaDkSBlEjzJ3J3YfWY1LhdqvRu--V7QgCduQtpAMHvU7trYb7DCXNh6AaT-OuAlKWylw5osl8R32amiTZuki85irYk.aXI7UWTDmT-IyLszbY4D-Q07HS_fnCJNB4q6sGV0DKo&dib_tag=se&keywords=Graphics+Cards&qid=1760138461&s=computers&sr=1-119&ts_id=430340031&xpid=-8Th6JWl_oz2l,N/A,8,Mémoire GDDR6,PCI Express,17.5 GHz
"Gigabyte NVIDIA GeForce RTX 4060 WINDFORCE OC Carte graphique - 8GB GDDR6, 128-bit, PCI-E 4.0, 2475MHz Core Clock, 2x DP 1.4, 2x HDMI 2.1a, NVIDIA DLSS 3 - GV-N4060WF2OC-8GD",https://www.amazon.fr/Gigabyte-NVIDIA-GeForce-WINDFORCE-graphique/dp/B0C8ZQTRD7/ref=sr_1_120?c=ts&dib=eyJ2IjoiMSJ9.pk7rsZ6zvbO8IIZ-eHRx_cBrQ_JrygiPprDTKxU1YU6t_khF4WhIjVIwQs4A6GcUaTvgsVotusVv2Rj_Qds796nx8Vl896FKId-2N1XFgckcda_UA6YpkXIQME7Jj6F1inTMIa1bBPoXqffzgq-TTdpK2_p3Qy1zSUO2fZXynwMvIIhAjRsmui_Y8WqJdg1yInOb9n1tsWpAnoKnrIaDkSBlEjzJ3J3YfWY1LhdqvRu--V7QgCduQtpAMHvU7trYb7DCXNh6AaT-OuAlKWylw5osl8R32amiTZuki85irYk.aXI7UWTDmT-IyLszbY4D-Q07HS_fnCJNB4q6sGV0DKo&dib_tag=se&keywords=Graphics+Cards&qid=1760138461&s=computers&sr=1-120&ts_id=430340031&xpid=-8Th6JWl_oz2l,N/A,8 Go,Mémoire GDDR6X,PCI-Express x16,17000 MHz
"Gigabyte NVIDIA GeForce RTX 4060 AERO OC Carte graphique - 8GB GDDR6, 128-bit, PCI-E 4.0, 2550MHz Core Clock, 2x DP 1.4, 2x HDMI 2.1a, NVIDIA DLSS 3 - GV-N4060AERO OC-8GD",https://www.amazon.fr/Gigabyte-NVIDIA-GeForce-Carte-graphique/dp/B0C8ZSM1W2/ref=sr_1_121?c=ts&dib=eyJ2IjoiMSJ9.0nHvRcidRSvlUPrzDraNr9HKIsWVbPVonw5-EwjsisVRlymVru1YT26WBEGA_E1znvKeq8gZ9mV3JV_cXy0Fbh8xqwg_l1vchGwpLEudRx0wdxSIVpRCMS2vSIe02T8LxrfpHypqrJuuOaE0abH0OMsEN97DUCtONzggefsKWsuutRMrWBgTm4biHlgZcEdwoJAaeh61i8S3Y2qxfurTw-5ozc_pf_AQ9NqZeMiyqeB553ECdnNAJm5b48jgqCFU6f9MI81O5zhLZDEhaQIqWXSZZsaQC7AxF_rpZmz_SY8.AoXk53kyl-lOUgTi9a72JMODDf_-TfdelAlcfQ4T26U&dib_tag=se&keywords=Graphics+Cards&qid=1760138467&s=computers&sr=1-121&ts_id=430340031&xpid=-8Th6JWl_oz2l,N/A,8 Go,Mémoire GDDR6X,PCI-Express x16,17000 MHz
"ASUS DUAL AMD Radeon RX 6600 - Carte graphique (8GB GDDR6, AMD RDNA 2, PCIe 4.0, HDMI 2.1, DisplayPort 1.4a, ventilateurs axiax à double roulement à billes, 0dB), Noir",https://www.amazon.fr/ASUS-DUAL-AMD-Radeon-6600/dp/B09GPQVK1G/ref=sr_1_122?c=ts&dib=eyJ2IjoiMSJ9.0nHvRcidRSvlUPrzDraNr9HKIsWVbPVonw5-EwjsisVRlymVru1YT26WBEGA_E1znvKeq8gZ9mV3JV_cXy0Fbh8xqwg_l1vchGwpLEudRx0wdxSIVpRCMS2vSIe02T8LxrfpHypqrJuuOaE0abH0OMsEN97DUCtONzggefsKWsuutRMrWBgTm4biHlgZcEdwoJAaeh61i8S3Y2qxfurTw-5ozc_pf_AQ9NqZeMiyqeB553ECdnNAJm5b48jgqCFU6f9MI81O5zhLZDEhaQIqWXSZZsaQC7AxF_rpZmz_SY8.AoXk53kyl-lOUgTi9a72JMODDf_-TfdelAlcfQ4T26U&dib_tag=se&keywords=Graphics+Cards&qid=1760138467&s=computers&sr=1-122&ts_id=430340031&xpid=-8Th6JWl_oz2l,"259,02 €",8 Go,Mémoire GDDR6,PCI-Express x16,19000
"ASRock Radeon RX 7600 Steel Legend 8GO, 8192 MB GDDR6",https://www.amazon.fr/ASRock-Radeon-Steel-Legend-8GO/dp/B0C6HTVV52/ref=sr_1_123?c=ts&dib=eyJ2IjoiMSJ9.0nHvRcidRSvlUPrzDraNr9HKIsWVbPVonw5-EwjsisVRlymVru1YT26WBEGA_E1znvKeq8gZ9mV3JV_cXy0Fbh8xqwg_l1vchGwpLEudRx0wdxSIVpRCMS2vSIe02T8LxrfpHypqrJuuOaE0abH0OMsEN97DUCtONzggefsKWsuutRMrWBgTm4biHlgZcEdwoJAaeh61i8S3Y2qxfurTw-5ozc_pf_AQ9NqZeMiyqeB553ECdnNAJm5b48jgqCFU6f9MI81O5zhLZDEhaQIqWXSZZsaQC7AxF_rpZmz_SY8.AoXk53kyl-lOUgTi9a72JMODDf_-TfdelAlcfQ4T26U&dib_tag=se&keywords=Graphics+Cards&qid=1760138467&s=computers&sr=1-123&ts_id=430340031&xpid=-8Th6JWl_oz2l,"262,48 €",8 Go,Mémoire GDDR6,PCI-Express x8,18000 MHz
XFX Carte Graphique de Jeu Swift AMD Radeon RX 9060 XT OC à Triple Ventilateur 16 Go (RX-96TS316BA),https://www.amazon.fr/XFX-Graphique-Radeon-Ventilateur-RX-96TS316BA/dp/B0F8128Y33/ref=sr_1_124?c=ts&dib=eyJ2IjoiMSJ9.0nHvRcidRSvlUPrzDraNr9HKIsWVbPVonw5-EwjsisVRlymVru1YT26WBEGA_E1znvKeq8gZ9mV3JV_cXy0Fbh8xqwg_l1vchGwpLEudRx0wdxSIVpRCMS2vSIe02T8LxrfpHypqrJuuOaE0abH0OMsEN97DUCtONzggefsKWsuutRMrWBgTm4biHlgZcEdwoJAaeh61i8S3Y2qxfurTw-5ozc_pf_AQ9NqZeMiyqeB553ECdnNAJm5b48jgqCFU6f9MI81O5zhLZDEhaQIqWXSZZsaQC7AxF_rpZmz_SY8.AoXk53kyl-lOUgTi9a72JMODDf_-TfdelAlcfQ4T26U&dib_tag=se&keywords=Graphics+Cards&qid=1760138467&s=computers&sr=1-124&ts_id=430340031&xpid=-8Th6JWl_oz2l,N/A,16 Go,Mémoire GDDR6,PCI-Express x16,20 GHz
"maxsun Cartes Graphiques GT 730 2Go Nvidia Carte Graphique GPU pour Ordinateur PC GDDR3 ITX Design PCI Express DVI-I, HDMI, VGA 4K",https://www.amazon.fr/Graphiques-GT-730-Graphique-Ordinateur/dp/B097FYBRPC/ref=sr_1_125?c=ts&dib=eyJ2IjoiMSJ9.0nHvRcidRSvlUPrzDraNr9HKIsWVbPVonw5-EwjsisVRlymVru1YT26WBEGA_E1znvKeq8gZ9mV3JV_cXy0Fbh8xqwg_l1vchGwpLEudRx0wdxSIVpRCMS2vSIe02T8LxrfpHypqrJuuOaE0abH0OMsEN97DUCtONzggefsKWsuutRMrWBgTm4biHlgZcEdwoJAaeh61i8S3Y2qxfurTw-5ozc_pf_AQ9NqZeMiyqeB553ECdnNAJm5b48jgqCFU6f9MI81O5zhLZDEhaQIqWXSZZsaQC7AxF_rpZmz_SY8.AoXk53kyl-lOUgTi9a72JMODDf_-TfdelAlcfQ4T26U&dib_tag=se&keywords=Graphics+Cards&qid=1760138467&s=computers&sr=1-125&ts_id=430340031&xpid=-8Th6JWl_oz2l,"49,99 €",2.00 Go,Mémoire GDDR3,PCI-Express x16,1333 MHz
XFX Carte Graphique 8 GB GDDR6 8 GB RAM AMD Radeon RX 7600,https://www.amazon.fr/XFX-Radeon-Speedster-Quick308-QICK308/dp/B0C59PD6LD/ref=sr_1_126?c=ts&dib=eyJ2IjoiMSJ9.0nHvRcidRSvlUPrzDraNr9HKIsWVbPVonw5-EwjsisVRlymVru1YT26WBEGA_E1znvKeq8gZ9mV3JV_cXy0Fbh8xqwg_l1vchGwpLEudRx0wdxSIVpRCMS2vSIe02T8LxrfpHypqrJuuOaE0abH0OMsEN97DUCtONzggefsKWsuutRMrWBgTm4biHlgZcEdwoJAaeh61i8S3Y2qxfurTw-5ozc_pf_AQ9NqZeMiyqeB553ECdnNAJm5b48jgqCFU6f9MI81O5zhLZDEhaQIqWXSZZsaQC7AxF_rpZmz_SY8.AoXk53kyl-lOUgTi9a72JMODDf_-TfdelAlcfQ4T26U&dib_tag=se&keywords=Graphics+Cards&qid=1760138467&s=computers&sr=1-126&ts_id=430340031&xpid=-8Th6JWl_oz2l,N/A,8,Mémoire GDDR6,PCI-Express x16,17.5 GHz
"Zotac Carte Graphique Gaming GeForce GTX 1650 OC, 4096 MB GDDR5 896 Core, 1485 MHz GPU, 1695 MHz Boost Noir ZT-T16500F-10L",https://www.amazon.fr/Zotac-GeForce-Graphics-1485MHz-1695MHz/dp/B07QF1H9YR/ref=sr_1_127?c=ts&dib=eyJ2IjoiMSJ9.0nHvRcidRSvlUPrzDraNr9HKIsWVbPVonw5-EwjsisVRlymVru1YT26WBEGA_E1znvKeq8gZ9mV3JV_cXy0Fbh8xqwg_l1vchGwpLEudRx0wdxSIVpRCMS2vSIe02T8LxrfpHypqrJuuOaE0abH0OMsEN97DUCtONzggefsKWsuutRMrWBgTm4biHlgZcEdwoJAaeh61i8S3Y2qxfurTw-5ozc_pf_AQ9NqZeMiyqeB553ECdnNAJm5b48jgqCFU6f9MI81O5zhLZDEhaQIqWXSZZsaQC7AxF_rpZmz_SY8.AoXk53kyl-lOUgTi9a72JMODDf_-TfdelAlcfQ4T26U&dib_tag=se&keywords=Graphics+Cards&qid=1760138467&s=computers&sr=1-127&ts_id=430340031&xpid=-8Th6JWl_oz2l,N/A,4 Go,Mémoire GDDR5,PCI-Express x16,1695 MHz
"MSI GeForce RTX 4060 Ti Ventus 2X Black 16G OC Carte Graphique - 16 Go GDDR6 (18 GB/s, 128-bit), PCIe 4.0-2 x Ventilateurs TORX Fan 4.0 - HDMI 2.1a, DisplayPort 1.4a",https://www.amazon.fr/MSI-GeForce-Ventus-Black-Graphique/dp/B0CBK7BRL9/ref=sr_1_128?c=ts&dib=eyJ2IjoiMSJ9.0nHvRcidRSvlUPrzDraNr9HKIsWVbPVonw5-EwjsisVRlymVru1YT26WBEGA_E1znvKeq8gZ9mV3JV_cXy0Fbh8xqwg_l1vchGwpLEudRx0wdxSIVpRCMS2vSIe02T8LxrfpHypqrJuuOaE0abH0OMsEN97DUCtONzggefsKWsuutRMrWBgTm4biHlgZcEdwoJAaeh61i8S3Y2qxfurTw-5ozc_pf_AQ9NqZeMiyqeB553ECdnNAJm5b48jgqCFU6f9MI81O5zhLZDEhaQIqWXSZZsaQC7AxF_rpZmz_SY8.AoXk53kyl-lOUgTi9a72JMODDf_-TfdelAlcfQ4T26U&dib_tag=se&keywords=Graphics+Cards&qid=1760138467&s=computers&sr=1-128&ts_id=430340031&xpid=-8Th6JWl_oz2l,N/A,16 Go,Mémoire GDDR6,PCI Express,2610 MHz
"MSI GeForce RTX 4060 GAMING X 8G Carte Graphique Gaming - 8 Go GDDR6 (17 Gbps/128-bit), PCIe 4.0, TWIN FROZR 9 (2 x ventilateurs TORX 5.0), DLSS3, DisplayPort 1.4a, HDMI 2.1",https://www.amazon.fr/MSI-GeForce-Gaming-Carte-Graphique/dp/B0C7WCKXB6/ref=sr_1_129?c=ts&dib=eyJ2IjoiMSJ9.0nHvRcidRSvlUPrzDraNr9HKIsWVbPVonw5-EwjsisVRlymVru1YT26WBEGA_E1znvKeq8gZ9mV3JV_cXy0Fbh8xqwg_l1vchGwpLEudRx0wdxSIVpRCMS2vSIe02T8LxrfpHypqrJuuOaE0abH0OMsEN97DUCtONzggefsKWsuutRMrWBgTm4biHlgZcEdwoJAaeh61i8S3Y2qxfurTw-5ozc_pf_AQ9NqZeMiyqeB553ECdnNAJm5b48jgqCFU6f9MI81O5zhLZDEhaQIqWXSZZsaQC7AxF_rpZmz_SY8.AoXk53kyl-lOUgTi9a72JMODDf_-TfdelAlcfQ4T26U&dib_tag=se&keywords=Graphics+Cards&qid=1760138467&s=computers&sr=1-129&ts_id=430340031&xpid=-8Th6JWl_oz2l,N/A,8 Go,Mémoire GDDR6,PCI-Express x4,3500 MHz
"Gigabyte GeForce RTX 5060 WINDFORCE Max OC 8G Carte Graphique – 8 Go GDDR7, 128 Bits, PCI-E 5.0, 2512 MHz Fréquence du processeur, 3 x DisplayPort, 1 x HDMI, NVIDIA DLSS 4, GV-N5060WF2MAX OC-8GD",https://www.amazon.fr/Gigabyte-GeForce-WINDFORCE-Carte-Graphique/dp/B0FDQTZXDQ/ref=sr_1_130?c=ts&dib=eyJ2IjoiMSJ9.0nHvRcidRSvlUPrzDraNr9HKIsWVbPVonw5-EwjsisVRlymVru1YT26WBEGA_E1znvKeq8gZ9mV3JV_cXy0Fbh8xqwg_l1vchGwpLEudRx0wdxSIVpRCMS2vSIe02T8LxrfpHypqrJuuOaE0abH0OMsEN97DUCtONzggefsKWsuutRMrWBgTm4biHlgZcEdwoJAaeh61i8S3Y2qxfurTw-5ozc_pf_AQ9NqZeMiyqeB553ECdnNAJm5b48jgqCFU6f9MI81O5zhLZDEhaQIqWXSZZsaQC7AxF_rpZmz_SY8.AoXk53kyl-lOUgTi9a72JMODDf_-TfdelAlcfQ4T26U&dib_tag=se&keywords=Graphics+Cards&qid=1760138467&s=computers&sr=1-130&ts_id=430340031&xpid=-8Th6JWl_oz2l,"283,82 €",8 Go,GDDR7,PCI Express,28000 MHz
Zotac GEFORCE 3050 ECO,https://www.amazon.fr/Zotac-ZT-A30500R-10L-GEFORCE-3050-ECO/dp/B0CHK3FQF8/ref=sr_1_131?c=ts&dib=eyJ2IjoiMSJ9.0nHvRcidRSvlUPrzDraNr9HKIsWVbPVonw5-EwjsisVRlymVru1YT26WBEGA_E1znvKeq8gZ9mV3JV_cXy0Fbh8xqwg_l1vchGwpLEudRx0wdxSIVpRCMS2vSIe02T8LxrfpHypqrJuuOaE0abH0OMsEN97DUCtONzggefsKWsuutRMrWBgTm4biHlgZcEdwoJAaeh61i8S3Y2qxfurTw-5ozc_pf_AQ9NqZeMiyqeB553ECdnNAJm5b48jgqCFU6f9MI81O5zhLZDEhaQIqWXSZZsaQC7AxF_rpZmz_SY8.AoXk53kyl-lOUgTi9a72JMODDf_-TfdelAlcfQ4T26U&dib_tag=se&keywords=Graphics+Cards&qid=1760138467&s=computers&sr=1-131&ts_id=430340031&xpid=-8Th6JWl_oz2l,"197,33 €",8 Go,Mémoire GDDR6,PCI-Express x16,1500 MHz
"khadas Mind Graphics GeForce RTX 4060 Ti Desktop GPU 16GB GDDR6 Graphics Card with Fingerprint Reader, Max Up to PCIe 4.0x8, 128 GT/s, HDMI 2.1a, USB4, Supports 4K & 8K HDR for Gaming",https://www.amazon.fr/khadas-Mind-Graphics-16GB-Fingerprint/dp/B0DHCNSKFH/ref=sr_1_132?c=ts&dib=eyJ2IjoiMSJ9.0nHvRcidRSvlUPrzDraNr9HKIsWVbPVonw5-EwjsisVRlymVru1YT26WBEGA_E1znvKeq8gZ9mV3JV_cXy0Fbh8xqwg_l1vchGwpLEudRx0wdxSIVpRCMS2vSIe02T8LxrfpHypqrJuuOaE0abH0OMsEN97DUCtONzggefsKWsuutRMrWBgTm4biHlgZcEdwoJAaeh61i8S3Y2qxfurTw-5ozc_pf_AQ9NqZeMiyqeB553ECdnNAJm5b48jgqCFU6f9MI81O5zhLZDEhaQIqWXSZZsaQC7AxF_rpZmz_SY8.AoXk53kyl-lOUgTi9a72JMODDf_-TfdelAlcfQ4T26U&dib_tag=se&keywords=Graphics+Cards&qid=1760138467&s=computers&sr=1-132&ts_id=430340031&xpid=-8Th6JWl_oz2l,"974,25 €",16.0 Go,Mémoire GDDR6,PCI Express,2310 MHz
"PowerColor Radeon RX 6500 XT Fighter OC 4GB GDDR6 Ray-Tracing Graphics Card, RDNA2, AMD FidelityFX, 1024 Streams Noir",https://www.amazon.fr/Powercolor-OC-Ray-Tracing-Graphics-FidelityFX/dp/B09PSN3Y63/ref=sr_1_133?c=ts&dib=eyJ2IjoiMSJ9.0nHvRcidRSvlUPrzDraNr9HKIsWVbPVonw5-EwjsisVRlymVru1YT26WBEGA_E1znvKeq8gZ9mV3JV_cXy0Fbh8xqwg_l1vchGwpLEudRx0wdxSIVpRCMS2vSIe02T8LxrfpHypqrJuuOaE0abH0OMsEN97DUCtONzggefsKWsuutRMrWBgTm4biHlgZcEdwoJAaeh61i8S3Y2qxfurTw-5ozc_pf_AQ9NqZeMiyqeB553ECdnNAJm5b48jgqCFU6f9MI81O5zhLZDEhaQIqWXSZZsaQC7AxF_rpZmz_SY8.AoXk53kyl-lOUgTi9a72JMODDf_-TfdelAlcfQ4T26U&dib_tag=se&keywords=Graphics+Cards&qid=1760138467&s=computers&sr=1-133&ts_id=430340031&xpid=-8Th6JWl_oz2l,"208,60 €",4 Go,Mémoire GDDR6,PCI Express,18 GHz
"MSI NVIDIA GeForce RTX 5060 Ti 16G Gaming Trio OC Carte Graphique - 16 Go GDDR7 (28 GB/s, 128-bit), PCIe 5.0 - TRI FROZR 4 (3 x Ventilateurs STORMFORCE) - RGB - HDMI 2.1b, DisplayPort 2.1b",https://www.amazon.fr/MSI-NVIDIA-GeForce-Gaming-Graphique/dp/B0F32MF84M/ref=sr_1_134?c=ts&dib=eyJ2IjoiMSJ9.0nHvRcidRSvlUPrzDraNr9HKIsWVbPVonw5-EwjsisVRlymVru1YT26WBEGA_E1znvKeq8gZ9mV3JV_cXy0Fbh8xqwg_l1vchGwpLEudRx0wdxSIVpRCMS2vSIe02T8LxrfpHypqrJuuOaE0abH0OMsEN97DUCtONzggefsKWsuutRMrWBgTm4biHlgZcEdwoJAaeh61i8S3Y2qxfurTw-5ozc_pf_AQ9NqZeMiyqeB553ECdnNAJm5b48jgqCFU6f9MI81O5zhLZDEhaQIqWXSZZsaQC7AxF_rpZmz_SY8.AoXk53kyl-lOUgTi9a72JMODDf_-TfdelAlcfQ4T26U&dib_tag=se&keywords=Graphics+Cards&qid=1760138467&s=computers&sr=1-134&ts_id=430340031&xpid=-8Th6JWl_oz2l,N/A,16 Go,GDDR7,PCI Express,2407 MHz
Asus Carte Graphique Nvidia PH-GT1030-02G 1506 MHz 2 GB GDDR5 PCI-Express 3.0,https://www.amazon.fr/Asus-Graphique-Nvidia-PH-GT1030-02G-PCI-Express/dp/B0727WGG3F/ref=sr_1_135?c=ts&dib=eyJ2IjoiMSJ9.0nHvRcidRSvlUPrzDraNr9HKIsWVbPVonw5-EwjsisVRlymVru1YT26WBEGA_E1znvKeq8gZ9mV3JV_cXy0Fbh8xqwg_l1vchGwpLEudRx0wdxSIVpRCMS2vSIe02T8LxrfpHypqrJuuOaE0abH0OMsEN97DUCtONzggefsKWsuutRMrWBgTm4biHlgZcEdwoJAaeh61i8S3Y2qxfurTw-5ozc_pf_AQ9NqZeMiyqeB553ECdnNAJm5b48jgqCFU6f9MI81O5zhLZDEhaQIqWXSZZsaQC7AxF_rpZmz_SY8.AoXk53kyl-lOUgTi9a72JMODDf_-TfdelAlcfQ4T26U&dib_tag=se&keywords=Graphics+Cards&qid=1760138467&s=computers&sr=1-135&ts_id=430340031&xpid=-8Th6JWl_oz2l,N/A,2,Mémoire GDDR5,PCI-Express x4,6000 MHz
MSI Radeon RX 7600 MECH 2X CLASSIC 8G OC,https://www.amazon.fr/MSI-Radeon-7600-MECH-CLASSIC/dp/B0C4F9GSLM/ref=sr_1_136?c=ts&dib=eyJ2IjoiMSJ9.0nHvRcidRSvlUPrzDraNr9HKIsWVbPVonw5-EwjsisVRlymVru1YT26WBEGA_E1znvKeq8gZ9mV3JV_cXy0Fbh8xqwg_l1vchGwpLEudRx0wdxSIVpRCMS2vSIe02T8LxrfpHypqrJuuOaE0abH0OMsEN97DUCtONzggefsKWsuutRMrWBgTm4biHlgZcEdwoJAaeh61i8S3Y2qxfurTw-5ozc_pf_AQ9NqZeMiyqeB553ECdnNAJm5b48jgqCFU6f9MI81O5zhLZDEhaQIqWXSZZsaQC7AxF_rpZmz_SY8.AoXk53kyl-lOUgTi9a72JMODDf_-TfdelAlcfQ4T26U&dib_tag=se&keywords=Graphics+Cards&qid=1760138467&s=computers&sr=1-136&ts_id=430340031&xpid=-8Th6JWl_oz2l,N/A,8 Go,Mémoire GDDR6,PCI Express,2633 MHz
"XFX Speedster QICK319 Radeon RX 7700 XT Black Carte Graphique de Jeu avec 12 Go GDDR6 HDMI 3xDP, AMD RDNA™ 3 (RX-77TQICKB9)",https://www.amazon.fr/XFX-Speedster-QICK319-Graphique-RX-77TQICKB9/dp/B0CGMBYMY6/ref=sr_1_137?c=ts&dib=eyJ2IjoiMSJ9.0nHvRcidRSvlUPrzDraNr9HKIsWVbPVonw5-EwjsisVRlymVru1YT26WBEGA_E1znvKeq8gZ9mV3JV_cXy0Fbh8xqwg_l1vchGwpLEudRx0wdxSIVpRCMS2vSIe02T8LxrfpHypqrJuuOaE0abH0OMsEN97DUCtONzggefsKWsuutRMrWBgTm4biHlgZcEdwoJAaeh61i8S3Y2qxfurTw-5ozc_pf_AQ9NqZeMiyqeB553ECdnNAJm5b48jgqCFU6f9MI81O5zhLZDEhaQIqWXSZZsaQC7AxF_rpZmz_SY8.AoXk53kyl-lOUgTi9a72JMODDf_-TfdelAlcfQ4T26U&dib_tag=se&keywords=Graphics+Cards&qid=1760138467&s=computers&sr=1-137&ts_id=430340031&xpid=-8Th6JWl_oz2l,N/A,12,Mémoire GDDR6,PCI-Express x16,18 MHz
Powercolor Hellhound AMD Radeon RX 9060 XT OC 16GB GDDR6 FSR 4,https://www.amazon.fr/Powercolor-Hellhound-Radeon-OC-GDDR6/dp/B0F9QK63KR/ref=sr_1_138?c=ts&dib=eyJ2IjoiMSJ9.0nHvRcidRSvlUPrzDraNr9HKIsWVbPVonw5-EwjsisVRlymVru1YT26WBEGA_E1znvKeq8gZ9mV3JV_cXy0Fbh8xqwg_l1vchGwpLEudRx0wdxSIVpRCMS2vSIe02T8LxrfpHypqrJuuOaE0abH0OMsEN97DUCtONzggefsKWsuutRMrWBgTm4biHlgZcEdwoJAaeh61i8S3Y2qxfurTw-5ozc_pf_AQ9NqZeMiyqeB553ECdnNAJm5b48jgqCFU6f9MI81O5zhLZDEhaQIqWXSZZsaQC7AxF_rpZmz_SY8.AoXk53kyl-lOUgTi9a72JMODDf_-TfdelAlcfQ4T26U&dib_tag=se&keywords=Graphics+Cards&qid=1760138467&s=computers&sr=1-138&ts_id=430340031&xpid=-8Th6JWl_oz2l,"407,35 €",16 Go,Mémoire GDDR6,PCI-Express x16,20 GHz
"MSI GeForce RTX 3060 Gaming X 12G Carte Graphique - GPU RTX 3060, GDDR6 12Go (15Gbps/192 Bits), PCIe 4.0-2 x Ventilateurs TORX 4.0 - HDMI 2.1, DisplayPort 1.4a",https://www.amazon.fr/MSI-GeForce-RTX-3060-Gaming/dp/B08WHML7GL/ref=sr_1_139?c=ts&dib=eyJ2IjoiMSJ9.0nHvRcidRSvlUPrzDraNr9HKIsWVbPVonw5-EwjsisVRlymVru1YT26WBEGA_E1znvKeq8gZ9mV3JV_cXy0Fbh8xqwg_l1vchGwpLEudRx0wdxSIVpRCMS2vSIe02T8LxrfpHypqrJuuOaE0abH0OMsEN97DUCtONzggefsKWsuutRMrWBgTm4biHlgZcEdwoJAaeh61i8S3Y2qxfurTw-5ozc_pf_AQ9NqZeMiyqeB553ECdnNAJm5b48jgqCFU6f9MI81O5zhLZDEhaQIqWXSZZsaQC7AxF_rpZmz_SY8.AoXk53kyl-lOUgTi9a72JMODDf_-TfdelAlcfQ4T26U&dib_tag=se&keywords=Graphics+Cards&qid=1760138467&s=computers&sr=1-139&ts_id=430340031&xpid=-8Th6JWl_oz2l,"589,99 €",12 Go,Mémoire GDDR6,PCI Express,1837 MHz
"Powercolor Radeon RX 7600 Fighter Grafikkarte - 8GB GDDR6, 1x HDMI, 3X DP",https://www.amazon.fr/Powercolor-Radeon-7600-Fighter-Grafikkarte/dp/B0C488N4BF/ref=sr_1_140?c=ts&dib=eyJ2IjoiMSJ9.0nHvRcidRSvlUPrzDraNr9HKIsWVbPVonw5-EwjsisVRlymVru1YT26WBEGA_E1znvKeq8gZ9mV3JV_cXy0Fbh8xqwg_l1vchGwpLEudRx0wdxSIVpRCMS2vSIe02T8LxrfpHypqrJuuOaE0abH0OMsEN97DUCtONzggefsKWsuutRMrWBgTm4biHlgZcEdwoJAaeh61i8S3Y2qxfurTw-5ozc_pf_AQ9NqZeMiyqeB553ECdnNAJm5b48jgqCFU6f9MI81O5zhLZDEhaQIqWXSZZsaQC7AxF_rpZmz_SY8.AoXk53kyl-lOUgTi9a72JMODDf_-TfdelAlcfQ4T26U&dib_tag=se&keywords=Graphics+Cards&qid=1760138467&s=computers&sr=1-140&ts_id=430340031&xpid=-8Th6JWl_oz2l,N/A,8 Go,Mémoire GDDR6,PCI-Express x16,18 GHz
PowerColor RX 6500XT Radeon RX6500 ITX 4GB GDDR6 HDMI DP - 4.096 MB Noir,https://www.amazon.fr/Powercolor-6500XT-Radeon-RX6500-GDDR6/dp/B09PSHYHLM/ref=sr_1_141?c=ts&dib=eyJ2IjoiMSJ9.0nHvRcidRSvlUPrzDraNr9HKIsWVbPVonw5-EwjsisVRlymVru1YT26WBEGA_E1znvKeq8gZ9mV3JV_cXy0Fbh8xqwg_l1vchGwpLEudRx0wdxSIVpRCMS2vSIe02T8LxrfpHypqrJuuOaE0abH0OMsEN97DUCtONzggefsKWsuutRMrWBgTm4biHlgZcEdwoJAaeh61i8S3Y2qxfurTw-5ozc_pf_AQ9NqZeMiyqeB553ECdnNAJm5b48jgqCFU6f9MI81O5zhLZDEhaQIqWXSZZsaQC7AxF_rpZmz_SY8.AoXk53kyl-lOUgTi9a72JMODDf_-TfdelAlcfQ4T26U&dib_tag=se&keywords=Graphics+Cards&qid=1760138467&s=computers&sr=1-141&ts_id=430340031&xpid=-8Th6JWl_oz2l,N/A,4 Go,Mémoire GDDR6,PCI Express,18 GHz
